dcid,year,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAfricanDevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAfricanDevelopmentFund,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAsianDevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAsianInfrastructureInvestmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAustralia,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAustria,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDAzerbaijan,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDBelgium,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDBlackSeaTrade&DevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDCanada,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDCentralAmericanBankforEconomicIntegration,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDClimateInvestmentFunds,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDCouncilofEuropeDevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDCzechRepublic,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDDenmark,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDEUInstitutions,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDEuropeanBankforReconstructionandDevelopment,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDFinland,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDFoodandAgricultureOrganisation,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDFrance,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDGermany,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDGlobalEnvironmentFacility,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDGlobalGreenGrowthInstitute,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDGreenClimateFund,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDHungary,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDIceland,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDInterAmericanDevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDInternationalBankforReconstructionandDevelopment,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDInternationalDevelopmentAssociation,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDIreland,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDIslamicDevelopmentBank,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDItaly,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDJapan,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDKorea,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDLatvia,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDLiechtenstein,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDLithuania,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDLuxembourg,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDNetherlands,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDNewZealand,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDNordicDevelopmentFund,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDNorway,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDPoland,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDPortugal,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDRomania,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDSlovakRepublic,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDSlovenia,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDSpain,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDSweden,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDSwitzerland,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDUnitedArabEmirates,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDUnitedKingdom,climateFinanceReceivedDisbursementsMitigationByProviderCurrentUSDUnitedStates
country/SDN,2018,,,,,,,,,,2523.2000000000003,,,,,,549859.6,,,,,,,,,,,,,,,,,3180.0000000000005,,,,,,,,,,,,,,,,374081.0,,,,35000.0
country/SDN,2019,,,,,,5597.0,,,,580.8000000000001,,,,,,519476.0,,,,,,,,,,,,,,,,,,1161232.0,,,,,,,,182415.0,,,,,,,34268.2,,,,179562.0
country/SDN,2020,,,,,,,,,,,,,,,,185176.0,,,,34188.0,,,,,,,,,,,,542714.4,3278.0,908922.4,,,,,,,,,,,,,,,14325.0,,,,220438.0
country/SDN,2021,,380246.9936754588,,,,,,,,,,,,,,,,,,,,,,1084649.5,,,,,327321115.3801,,,247374.60000000003,2064.8,287923.2,,,,,,,,,,,,,,737.2,,,,,
country/SEN,2013,,,,,,,,1249524.4000000001,,20594.4,,,,,,4437519.600000001,,,,15031897.0,,,,,,,,,,,,2521332.2,,,,,,,1327668.8,,611709.0,,,,,,,12150.4,8642.400000000001,,,,225310.0
country/SEN,2014,,,,,,,,1157996.0000000002,,26092.0,,,,,,2445862.4,,96632.8,,2555393.0,5589214.0,,,,,,,,,,,788723.4,7372.8,,,,,1719147.2000000002,1327204.4000000001,,,54142.4,,,,,,34958.8,76896.0,,,16292.400000000001,127679.99999999999
country/SEN,2015,,,,,,1628.4,,,,1034462.0,,,,,,1585441.8,,76894.0,,2716317.6,,,,,,,,,,,,852856.4,5768.0,61632.0,,,,1433028.4000000001,,,,,,,,,,398388.6,75062.2,,,,536903.0
country/SEN,2016,,,,,,,,,,639444.0,,,,,,2390478.4,,79664.0,,3305761.8,539791.8,175951.2,,,,,,,1326485.0,,,16620.4,5422.8,42005.4,,,,3377362.0,,,917428.0,,,,,,,,48909.4,,,,14660.800000000001
country/SEN,2017,10941048.512160365,,,,,,,150814.40000000002,,429443.20000000007,,,,,,,,,,31468915.2,2123361.8,,,,,,,,2276848.0,,,234269.19999999998,3950.8,,,,,2676176.4000000004,,,462043.0,,,,,,,,52650.0,,,,214600.0
country/SEN,2018,21223848.23526759,,,,,,,155847.4,,669697.0,,,,,,14880.400000000001,,,,13466635.200000001,30402481.400000002,,2087460.0,,,,,,13415805.506000001,,,256659.2,,,,,,2830904.8000000003,,,784728.0,,76714.0,,,,,638545.4,35177.6,85812.8,,,13731224.0
country/SEN,2019,28741359.91914459,,,,,560.0,,1733968.6,,153353.0,,,,2692.4,,21175.600000000002,,2538.8,,105275418.2,21316095.0,,97274.61470637162,,,,,,75084454.7104,,150000.00600000002,164793.40000000002,,,,,,604.0,,,448819.0,,,,,,,441132.0,63564.8,36816.4,,2455708.0,32297694.0
country/SEN,2020,14666910.907173628,,,,,,,,,231263.0,,,,,,180576.8,,,,75954389.8,25869338.6,,69497.24904019493,,,,,,54298415.44209415,,,39214.0,,,,,,,,,47194.0,,9239.2,,,,,396136.2,,59751.2,,,14362665.0
country/SEN,2021,3714357.6510299663,,,,,,,96734.0,,80922.8,,,,,,2062377.0,,,,51269636.2,28204129.0,,62629.850170413636,,224306.0,,,,89775804.75522162,,,24662.8,2037.8,5089754.0,,,,,,,,,,4730.400000000001,,,,465120.0,34628.0,91539.0,,,509706.0
country/SHN,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642739.6,
country/SHN,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624847.2000000001,
country/SHN,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51302.0,
country/SHN,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67617.0,
country/SLB,2013,,,,,,,,,,,,,,,,2528.0,,,,,5841.6,,,,,,,,,,,,,384205.0,,,,,,,,,,,,,,,,,,,
country/SLB,2014,,,,,784155.6000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,225916.0,48714.8,535884.0,,,,,,27807.0,,,,,,,,,,,,,
country/SLB,2015,,,,,483287.80000000005,,,,,,,,,,,,,,,,,,,,,,,,63000.0,,,,14222.8,448145.0,,,,,,1755470.0,,,,,,,,,,,3390000.0,,
country/SLB,2016,,,,,,,,,,,,,,,,,,,,,,1135291.0,,,,,,,,,,,55836.8,402589.0,,,,,,372778.0,,,,,,,,,,,380000.0,,
country/SLB,2017,,,205673.75,,13469247.0,,,,,,,,,,,,,,,,54578.8,,,,,,,,,,,,90915.6,13443.0,,,,,,63948.00000000001,,,,,,,,,,,,,
country/SLB,2018,,,226317.0,,12945477.6,,,,,,,,,,,,,,,4300.8,49576.0,,,,,,,,101521.0368,,,,187968.0,12846.400000000001,,,,,,8513.0,,,,,,,,,,,,,
country/SLB,2019,,,886348.0,,85584.0,,,,,,,,,,,,,,,,52394.799999999996,,,,,,,,3703284.1168,,,,538962.6000000001,2934.8,,,,,,,,,,,,,,,,,,,
country/SLB,2020,,,125541.99999999999,,,,,,,,,3636125.0,,,,,,,,,64096.0,,,,,,,,5082392.1408,,,,117109.0,2016.0,,,,,,,,,,,,,,,,,,,
country/SLB,2021,,,18879.0,,19604.0,,,,,,,142325.0,,,,,,,,,52086.4,368624.0,,,,,,,4791086.093567574,,,,310604.8,,,,,,,,,,,,,,,,,,,,469570.0
country/SLE,2013,,,,,,,,,,,,,,,,176753.0,,66694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11690.0,17286.0,,,2023592.4,443560.0
country/SLE,2014,,,,,,,,,,,,,,,,957516.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.8,32959.2,,,76912.40000000001,
country/SLE,2015,,,,,,,,,,,,,,,,2136490.4,,1678.4,,,,,,,,,,,2592352.76,,,1996.8000000000002,,,,,,,,,,,,,,,,,,,,3221936.8,
country/SLE,2016,,,,,,,,,,,,,,,,1360389.6,,1338.4,,,,,,,,,,,2209.6,,,,4257.2,,,,,,,,,,,,,,,72843.6,,,,13907148.600000001,
country/SLE,2017,,,,,,,,,,,,,,,,1061211.0,,1208.8000000000002,,,,,,,,,,,2673288.0,,,,25622.4,,,,,,,,,,,,,,,17587.600000000002,,,,2951695.4,322340.0
country/SLE,2018,,,,,,,,,,,,,,,,53700.0,,,27044.0,5258.0,9441.6,,,,,,,,3242544.5731,600845.6000000001,,,7399.6,,,,,,,,,,,,,,,,572.0,,2276070.0,19724400.799999997,427770.0
country/SLE,2019,,4695413.973941056,,,,,,,,,,,,,,,,,666.4000000000001,,,,,,,,,,40833785.6346,,,,7724.2,,,,,,,,,,,,,,,,,,4288048.0,14891650.0,302140.0
country/SLE,2020,,3056523.985515664,,,,,,,,,,,,,,818520.8,,,,,,,,,,,,,34583101.67699999,2791.2000000000003,,,,,,,,,,,,,,,,,,,,,1034577.0000000001,6104954.4,151700.0
country/SLE,2021,,6149628.267859615,,,,,,130802.0,,,,,,,,3322786.0000000005,,,10144.0,,,,,,,23912.0,,,31431198.2948,3784.4,,,3453713.6,,,,,,,,,,,,,,,86959.6,,,,,174240.0
country/SLV,2013,,,,,,,,201826.0,,,,,,,,12089974.0,,51942.0,,,11254580.0,,,,,,,,,,,,11989.0,,,,,,,,,51038.0,,,,,,1108419.6,,,,,524380.0
country/SLV,2014,,,,,,,,,,,,,,,,14170.400000000001,,,,,111778.8,,,,,,,,,,,,1190.4,,,,,,,,,,,,,,,78493.6,135623.4,,,846.4000000000001,666940.0
country/SLV,2015,,,,,,,,,,,,,,,,4215196.8,,,,,2886599.4,,,,,,,,,,,430171.6,88560.0,1727.0,,,,,,,,,,,,,,154054.4,71227.2,,,,111357.0
country/SLV,2016,,,,,,,,,,,,,,,,3759814.4000000004,,,,67012.6,17483963.0,284000.0,,,,,,,,,,18023.6,2090457.9999999998,,,,,,,,,,,,,,,,69047.2,,,,102495.2
country/SLV,2017,,,,,,,,,,,,,,,,,,,,,9093669.6,,,,,,,,,,,468659.0,23893.2,432848.80000000005,,,,,,,,,,,,,,55079.4,72830.0,,,,325972.0
country/SLV,2018,,,,,,,,,,123582.0,,,,,,,,,,,697543.2,,,,,143331.6,1680.0000000000002,,,,,414805.0,45640.40000000001,1128894.8,,,,,,,,,,,,,,207258.8,20344.4,,,,35000.0
country/SLV,2019,,,,,,26320.4,,6198792.0,,119807.0,,,,,,,,6559321.0,,,1726821.2000000002,,,,,34202.8,,,,,,6717.0,454784.0,403661.6000000001,,,,,,,,,,,,,,404151.0,,,,,42548.4
country/SLV,2020,,,,,,,,,,16710.800000000003,,,,,,,,,,11439354.0,196887.2,,,,,308402.0,124713.08,1000.0,,,,,175036.0,879846.4,,,,,,,,,,,,,,656987.2,,11715.0,,,13728592.0
country/SLV,2021,,,,,,,,,,,,,,,,,,,,,147602.2,,,,,79370.0,142058.0,356025.0,,,,,422347.60000000003,428201.60000000003,,,,,,,,,,,,,,487736.4,,,,,34860.0
country/SOM,2013,,,,,,,,,,,,,,,,476473.60000000003,,139452.4,,,,,,,,,,,,,,5038.400000000001,,,,,,,,,,,,,,,,,259294.80000000002,,,,
country/SOM,2014,,,,,,,,,,,,,,,,479131.2,,,,,,,,,,,,,,,,46070.40000000001,,,,,,,,,,,121390.0,,,,,,417485.60000000003,,,,
country/SOM,2015,,,,,,,,,,,,,,,,400576.80000000005,,,,,388242.0,,,,,,,,,,,4095.2000000000003,,4277.6,,,,,,,,124003.20000000001,,,,,,,819826.0000000001,,,,
country/SOM,2016,,,,,,,,,,,,,,,,87926.40000000001,,,,,331748.0,,,,,,,,,,,17417.0,,,,,,,,,,,,,,,,,2027836.0000000002,,1710000.0,,
country/SOM,2017,,,,,,,,,,,,,,,,1380421.6,,204918.80000000002,,,338181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223530.4000000001,,,,274990.0
country/SOM,2018,,,,,,,,,,,,,,,,15314.400000000001,,251118.0,,,56937.200000000004,,,,,,,,,,,47156.0,7200.400000000001,,,,,,,,,,,,,,,,21858018.200000003,,,24904.0,475010.0
country/SOM,2019,,,,,,,,,,,,,,,,602516.8,,274267.2,,,47915.200000000004,,,,,,,,7800.0,,,,,,,,,,,,,,,,,,,,9686888.8,,,,250000.0
country/SOM,2020,,,,,,,,,,,,,,,,1193873.6,,454176.0,,,31910.4,,,,,,,,,,,1367521.2000000002,1638.8000000000002,,,,,,,,,,,,,,,,6514870.4,5112.0,,,63110.0
country/SOM,2021,,,,,,,,,,,,,,,,20264.800000000003,,536934.4,,,58213.0,,,,,,,,,236518.40000000002,,,,,,,,,,,,,,,,,,,6680735.8,76586.0,5001.0,,304230.0
country/SRB,2013,,,,,,600346.0,,,,,,,,74955.20000000001,,56982853.61520529,,,,1148168.0,25773297.6,,,,,,,,,,,,614344.6000000001,,,,,,,,,94105.0,,,,1860.0,39830.0,,,961868.8,,,30.0
country/SRB,2014,,,,,,3452.4,,,,,,,,2491.0,,22770308.952909183,,,,376807.60000000003,29500381.200000003,,,,,,,,,,,424572.0,361923.8,,,,,,,,,174075.0,,,,1060.0,31843.000000000004,,896621.2000000001,856318.0,,,470.0
country/SRB,2015,,,,,,17420.4,,,,,,,,244083.2,,34773882.4234269,,,,1371.0,23778775.0,,,,,,,,,,,256588.2,725980.6,,,,,,,,,77381.4,,,,,34387.0,,769540.8,434926.0,,,190.0
country/SRB,2016,,,,,,,,,,,,,,245764.0,,24729002.320160322,57630249.33863119,,,,22372757.8,796333.0,,,,,,,,,,,1066945.6,,,,,,,,,30033.4,,,,,27646.0,,82452.0,2980085.8,,,
country/SRB,2017,,,,,,,,,,,,,,54751.6,,17810844.324202463,23337325.547551185,,,25913.6,54983153.800000004,,,,,,,13052799.24,,,,12951.2,360518.0,,,,,,,,,9448.6,2740.0,,,,,,657953.6,2744910.6,,,
country/SRB,2018,,,,,,19132572.0,,,,,,,,4532.0,,50926313.179388866,24307856.700817727,,,3447.6000000000004,61685978.8,,,,,,,7085189.850699999,,,,183406.2,315046.4,,,,,,,,,,2546.0,,,,689797.0,,759536.8,1380588.4,,,
country/SRB,2019,,,,,,34815208.2,,,,,,,31344453.200000003,7987.6,,46498417.460904114,,8848091.0,,1119.6000000000001,68099407.4,,,,137634.0,,,850924.8117,,,,266999.6,,,,,,,,,,,,,,,291676.0,,1890737.8,1710989.8,,,
country/SRB,2020,,,,,,16749997.000000002,,,,,,,,,,27297758.248546075,13733289.474843726,,,623589.6,37005377.4,,22611.00854117412,,,,,6827742.3383,,,,42393.6,8884.0,,,,,,,,,,,,,31196.0,,,799834.4,2748456.0,,,
country/SRB,2021,,,,,,84697.0,,,,,,,47303689.6,,,44370609.956442036,14750417.649118615,,,60563386.8,34014589.6,,33692.012726957604,,113472.0,,,11264719.4916,,,,53882.0,216904.2,,,,,,,,,,,,4807.2,98052.0,,,949438.0,2260747.0,,,92830.0
country/SSD,2013,,,,,,27228.800000000003,,,,,,,,,,,,38914.4,,,442114.0,,,,,,,,,,,,853365.6000000001,,,,,,,,,4603249.4,6112.400000000001,,,,,,,,,2329.0,
country/SSD,2014,,,,,,5608.400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,168654.0,,,,,,,,,572612.4,,,,,,,,,,1201962.0,934490.0
country/SSD,2015,,,,,,4437.2,,,,1713741.6,,,,,,,,,,,70915.0,,,,,,,,853369.0000000001,,,,107138.40000000001,,,,,,,,,365974.0,,,,,,,,,,666093.0,
country/SSD,2016,,,,,,18799.0,,,,891225.2000000001,,,,,,,,,,,,166667.0,,,,,,,472774.50000000006,,,41692.8,5632.400000000001,,,,,,,,,301519.6,,,,,,,,,,,
country/SSD,2017,,,,,,18600.0,,,,259874.80000000002,,,,,,,,,,,20854.0,,,,,,,,,,,,,,,,,,,,,299150.80000000005,,,,,,,,4873.2,,,
country/SSD,2018,,,,,,,,,,2051.6,,,,,,,,,,,253617.0,,,,,,,,7283967.9,,,,,,,,,,,,,415496.0,,,,,,,,54122.8,,,6708070.0
country/SSD,2019,,,,,,,,,,18085.6,,,,,,,,,,,11429.0,,,,,65249.200000000004,,,112945.25000000001,,,12760.400000000001,,,,,,,,,,302652.0,,,,,,,,17206.8,,,1844661.0
country/SSD,2020,,,,,,,,,,,,,,,,,,,,,786.0000000000001,,,,,,,,729265.84,,,155429.40000000002,,,,,,,,,,34088.0,,,,,,,,745474.0,,,190477.0
country/SSD,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807201.8334,,,,,,,,,,,,,51311.200000000004,,,,,,,,328228.0,,,545460.0
country/STP,2013,,,,,,,,,,11163.0,,,,,,95862.8,,,,,,,,,,,,,,,,,53302.8,,,,,,,,,,,144476.0,,,,,,,,,
country/STP,2014,,,,,,,,,,,,,,,,120000.40000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,370432.0,,,,,,,,,
country/STP,2015,,,,,,,,,,,,,,,,17344.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016943.2,,,,,,,,,
country/STP,2016,,,,,,,,,,,,,,,,,,,,,,1218409.0,,,,,,,279790.0,,,,,,,,,,,,,,,959025.6,,,,,,,,,
country/STP,2017,,,,,,,,,,,,,,,,81700.0,,,,,,,,,,,,,,,,,3376.8,,,,,,,,,,,86934.8,,,,,,,,,
country/STP,2018,,,,,,,,,,,,,,,,75501.2,,,,,,,,,,,,,1098260.187,,,,,,,,,,,,,,,,,,,23604.0,,,,,
country/STP,2019,,,,,,,,,,,,,,,,39565.600000000006,,,,,,,,,,,,,2021731.3,,,,,,,,,,,,,,,,,,,,,,,,
country/STP,2020,,2297196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1502662.4679999999,,,,,,,,,,,,,,,447446.0,,,,,,,,,
country/STP,2021,,132094.0,,,,,,,,,,,,,,679210.0000000001,,,,,,1017169.9999999999,,,,19220.0,,,1501466.5380000002,,,,,,,,,,,,,,,594030.0,,,,,,,,,
country/SUR,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,22625.0,,,,,,,,,,,,,,,,,,,,
country/SUR,2014,,,,,,5307.200000000001,,,,,,,,,,,,,,,,,,,,,417670.24,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SUR,2016,,,,,,42463.600000000006,,,,,,,,,,,,,,,,120001.0,,,,,7700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SUR,2017,,,,,,31563.600000000002,,,,,,,,,,,,,,,,,,,,,37875.66,,,,,,10518.400000000001,,,,,,,,,,,,,,,,,,,,
country/SUR,2018,,,,,,,,,,152148.0,,,,,,1180219.6,,,,,,,,,,,296520.0,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SUR,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,41847.8,1541.0,,,,,,,,,,,,,,,,,,,,,,,,,
country/SUR,2020,,,,,,,,,,,,,,,,84567.6,,,,,,,,,,,405939.22959999996,,,,,,27201.0,,,,,,,,,,,,,,,,,,,,
country/SUR,2021,,,,,,,,,,,,,,,,165562.80000000002,,,,,,,,,,,110836.4,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2013,,,,,,,,,,,,,,,,1455337.2,,87627.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2014,,,,,,,,,,,,,,,,2198640.8000000003,,28948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2015,,,,,,,,,,,,,,,,251975.60000000003,,47192.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2016,,,,,,,,,,,,,,,,,,24084.800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2017,,,,,,,,,,,,,,,,115432.0,,,,,,,,,,,,,,,,,4371.6,,,,,,,,,,,,,,,,,,,,
country/SWZ,2018,,,,,,,,,,,,,,,,217557.0,,,,,,,,,,,,,,,,,9257.600000000002,,,,,,,,,,,,,,,,,,,,
country/SWZ,2019,,,,,,,,,,,,,,,,600792.4,,,,,,,,,,,,,,,,,4297.2,,,,,,,,,,,,,,,,,,,,
country/SWZ,2020,1242742.3991713978,,,,,,,,,,,,,,,35546.4,,,30330.0,45584.0,,,,,,,,7240.0,,,,,,,,,,,,,,,,,,,,,,,,,
country/SWZ,2021,2985987.998009084,,,,,,,,,,,,,,,4077.6000000000004,,,82660.0,,,,,,,,,590861.88,,,,,45259.0,,,,,,,,,47550.0,,,,,,,208199.0,,,,
country/SYC,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220000.0,,
country/SYC,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33610.8,,,,,,,,,,,,,,,,,,2710000.0,6585.6,
country/SYC,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14522.0,,,,,,,,,,,,,,,,,,140000.0,588.4,
country/SYC,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268802.0,,,,,,,,,,,,,,,,,,,,
country/SYC,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188331.0,
country/SYR,2015,,,,,,,,,,,,,,,,,,,,,479201.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SYR,2018,,,,,,,,,,,,,,,,1346408.4000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SYR,2019,,,,,,,,,,,,,,,,260409.6,,,,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,,,,,
country/SYR,2020,,,,,,,,,,,,,,,,556025.2000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/SYR,2021,,,,,,,,,,,,,,,,345137.2,,,,,,,,,,,,,,,,15374.0,,,,,,,,,,,57140.0,,,,,,,,,,
country/TCD,2013,,,,,,,,,,,,,,,,4712150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638.0,,,,,
country/TCD,2014,,,,,,,,,,,,,,,,6674689.0,,,,12267.0,81889.20000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,6369.0,,,,,
country/TCD,2015,,,,,,,,,,,,,,,,3418693.2,,,,,7597.6,,,,,,,,,,,19134.0,22640.8,,,,,,,,,,,,,,,,,,,,
country/TCD,2016,,,,,,,,,,,,,,,,1443039.2,,,,,,371667.0,,,,,,,,,,9120.0,7091.6,,,,,,,,,,,,,,,8835.2,,,,,
country/TCD,2017,,,,,,,,,,,,,,,,732359.4,,,,,1600.8000000000002,,,,,,,,,,,217447.6,,,,,,,,,,,,,,,,,,,,,
country/TCD,2018,,,,,,,,,,,,,,,,258539.2,,,,336932.4,,,,,,,,,86122.5156,,,,,,,,,,,,,,,,,,,,,,,,
country/TCD,2019,,,,,,,,,,,,,,,,983687.2000000001,,,,4209.2,,,,,,,,,468747.8834,,,,,,,,,,,,,,,,,,,,,8050.0,,,2100000.0
country/TCD,2020,,,,,,,,,,,,,,,,3753595.6000000006,,,,79863.20000000001,,,,,,,,,8530272.8222,,,5020.0,,,,,,,,,,,,,,,,,,,,,1500000.0
country/TCD,2021,,,,,,,,,,,,,,,,388514.80000000005,,,,98297.20000000001,,,,,,,,,7417258.6948,,,,,,,,,,,,,,,,,,,,,27259.800000000003,1995863.0,,6400000.0
country/TGO,2013,,,,,,,,,,,,,,,,485618.8,,,,,2178676.8,,,,,,,,,,,,,,,,,,,,,267098.0,,,,,,,25929.200000000004,,,,
country/TGO,2014,,,,,,,,6356.8,,,,,,,,402278.4,,,,13268.0,3831449.8,,,,,,,,,,,,,,,,,,,,,169790.0,,,,,,,21972.8,30470.0,,,
country/TGO,2015,,,,,,,,,,,,,,,,52175.200000000004,,,,34820.0,1846681.2,,,,,,,,,,,10160.8,,,,,,,,,,132684.0,,,,,,4320.8,17259.6,,,,
country/TGO,2016,,,,,,6635.0,,,,,,,,,,78169.2,,,,100630.8,1846340.8,203865.0,,,,,,,,,,,,15597.6,,,,,,,,127377.99999999999,,,,,,,16455.2,,,,
country/TGO,2017,,,,,,,,,,,,,,,,423682.0,,,,89911.0,2713135.8,,,,,,,,849905.1000000001,,,10533.2,,,,,,,,,,323721.0,,,,,,,,,,,
country/TGO,2018,,,,,,,,,,,,,,,,1746786.0000000002,,15470.8,,349566.2,3544754.4,,,,,,,,6960114.8241,,,,,,,,,,,,,271009.0,,,,,,4720.8,,,,,
country/TGO,2019,,,,,,,,,,,,,,,,1491610.8,,,,1749.2,1608637.2,,,,,,,,42198881.9314,,,8060.0,,,,,,,,,,248796.0,,,,,,2297.2000000000003,,,,,
country/TGO,2020,,,,,,,,,,,,,,,,126172.4,,,,249951.8,3802061.2,,,,,,,,4744543.621800001,,,38207.8,,,,,,,,,,228946.0,,,,,,,,2982.0,,,
country/TGO,2021,,96245.93912386434,,,,,,,,149353.0,,,,,,1135132.4000000001,,,36230.0,214443.4,6946299.2,,,,,,,,4218017.160499999,,,,44.400000000000006,,,,,,,,,,,,,,,11826.0,,50766.0,,,
country/THA,2013,,,,,437620.2,,,,,,,50598000.0,,,,723568.0,,7395.6,,,2601119.6,,,,,,,,,,,,369255333.4,,,,,,,,,,,,,,,,17286.0,,,,
country/THA,2014,,,,,58945.200000000004,,,,,,,,,,,546612.4,,6116.400000000001,,,2118093.0,,,,,,,,,,,,311535291.8,,,,,,,,,,,,,,,,21972.8,,,28275.2,
country/THA,2015,,,,,96461.20000000001,,,,,,,,,,,157138.0,,,,,2247150.0,,,,,,,,,,,,113467921.2,1874.4,,,,,,,,,,,,,,,17259.6,,,36530.0,
