dcid,date,SdrAllocationsSdr
country/MLT,2012-01-31,95401757.0
country/MHL,2012-01-31,3327479.0
country/MRT,2012-01-31,61665351.0
country/MUS,2012-01-31,96805549.0
country/MEX,2012-01-31,2851195262.0
country/FSM,2012-01-31,4806733.0
country/MDA,2012-01-31,117713577.0
country/MNG,2012-01-31,48757089.0
country/MNE,2012-01-31,25822346.0
country/MAR,2012-01-31,561422053.0
country/MOZ,2012-01-31,108838056.0
country/MMR,2012-01-31,245759346.0
country/NAM,2012-01-31,130387314.0
country/NPL,2012-01-31,68099599.0
country/NLD,2012-01-31,4836632109.0
country/NZL,2012-01-31,853757690.0
country/NIC,2012-01-31,124542747.0
country/NER,2012-01-31,62937711.0
country/NGA,2012-01-31,1675375490.0
country/MKD,2012-01-31,65616876.0
country/NOR,2012-01-31,1563069795.0
country/OMN,2012-01-31,178817153.0
country/PAK,2012-01-31,988564251.0
country/PLW,2012-01-31,2957665.0
country/PAN,2012-01-31,197011025.0
country/PNG,2012-01-31,125494317.0
country/PRY,2012-01-31,95193533.0
country/PER,2012-01-31,609893068.0
country/PHL,2012-01-31,837964699.0
country/POL,2012-01-31,1304639688.0
country/PRT,2012-01-31,806476958.0
country/QAT,2012-01-31,251404103.0
country/ROU,2012-01-31,984767719.0
country/RUS,2012-01-31,5671802571.0
country/RWA,2012-01-31,76821809.0
country/WSM,2012-01-31,11091036.0
country/SMR,2012-01-31,15533846.0
country/STP,2012-01-31,7098061.0
country/SAU,2012-01-31,6682495468.0
country/SEN,2012-01-31,154800399.0
country/SRB,2012-01-31,445035749.0
country/SYC,2012-01-31,8282473.0
country/SLE,2012-01-31,99505615.0
country/SGP,2012-01-31,744212963.0
country/SVK,2012-01-31,340477093.0
country/SVN,2012-01-31,215881743.0
country/SLB,2012-01-31,9908306.0
country/SOM,2012-01-31,46462893.0
country/ZAF,2012-01-31,1785415141.0
country/ESP,2012-01-31,2827557226.0
country/LKA,2012-01-31,395460206.0
country/KNA,2012-01-31,8503183.0
country/LCA,2012-01-31,14566777.0
country/VCT,2012-01-31,7911818.0
country/SDN,2012-01-31,177992273.0
country/SUR,2012-01-31,88092106.0
country/SWE,2012-01-31,2248964456.0
country/CHE,2012-01-31,3288037190.0
country/SYR,2012-01-31,279182398.0
country/TJK,2012-01-31,82083426.0
country/TZA,2012-01-31,190511413.0
country/THA,2012-01-31,970266384.0
country/TLS,2012-01-31,7727908.0
country/TGO,2012-01-31,70330612.0
country/TON,2012-01-31,6580827.0
country/TTO,2012-01-31,321134936.0
country/TUN,2012-01-31,272775783.0
country/TKM,2012-01-31,69818076.0
country/TUV,2012-01-31,1688713.0
country/TUR,2012-01-31,1071329729.0
country/UGA,2012-01-31,173060260.0
country/UKR,2012-01-31,1309443407.0
country/ARE,2012-01-31,568406413.0
country/GBR,2012-01-31,10134203762.0
country/USA,2012-01-31,35315680813.0
country/URY,2012-01-31,293259926.0
country/UZB,2012-01-31,262789980.0
country/VUT,2012-01-31,16266741.0
country/VEN,2012-01-31,2543255876.0
country/VNM,2012-01-31,314792001.0
country/YEM,2012-01-31,232251303.0
country/ZMB,2012-01-31,469137515.0
country/ZWE,2012-01-31,272178883.0
Earth,2012-01-31,203985273773.0
country/AFG,2009-12-31,155314267.0
country/ALB,2009-12-31,46450260.0
country/DZA,2009-12-31,1198184979.0
country/AGO,2009-12-31,273008626.0
country/ATG,2009-12-31,12499524.0
country/ARG,2009-12-31,2020039967.0
country/ARM,2009-12-31,87988659.0
country/AUS,2009-12-31,3083171021.0
country/AUT,2009-12-31,1736313856.0
country/AZE,2009-12-31,153576220.0
country/BHS,2009-12-31,124413351.0
country/BHR,2009-12-31,124350296.0
country/BGD,2009-12-31,510404987.0
country/BRB,2009-12-31,64373832.0
country/BLR,2009-12-31,368643579.0
country/BEL,2009-12-31,4323343606.0
country/BLZ,2009-12-31,17894255.0
country/BEN,2009-12-31,59167129.0
country/BTN,2009-12-31,5989462.0
country/BOL,2009-12-31,164131156.0
country/BIH,2009-12-31,160886223.0
country/BWA,2009-12-31,57432096.0
country/BRA,2009-12-31,2887077827.0
country/BRN,2009-12-31,203503552.0
country/BGR,2009-12-31,610875636.0
country/BFA,2009-12-31,57584429.0
country/BDI,2009-12-31,73849486.0
country/CPV,2009-12-31,9168679.0
country/KHM,2009-12-31,83919870.0
country/CMR,2009-12-31,177266861.0
country/CAN,2009-12-31,5988080401.0
country/CAF,2009-12-31,53369061.0
country/TCD,2009-12-31,53620770.0
country/CHL,2009-12-31,816891579.0
country/CHN,2009-12-31,6989668494.0
country/COL,2009-12-31,738323308.0
country/COM,2009-12-31,8503183.0
country/COD,2009-12-31,510856857.0
country/COG,2009-12-31,79688651.0
country/CRI,2009-12-31,156534727.0
country/CIV,2009-12-31,310904156.0
country/HRV,2009-12-31,347342312.0
country/CYP,2009-12-31,132802637.0
country/CZE,2009-12-31,780201010.0
country/DNK,2009-12-31,1531473364.0
country/DJI,2009-12-31,15158142.0
country/DMA,2009-12-31,7837687.0
country/DOM,2009-12-31,208826188.0
country/ECU,2009-12-31,288358161.0
country/EGY,2009-12-31,898452369.0
country/SLV,2009-12-31,163807000.0
country/GNQ,2009-12-31,31290436.0
country/ERI,2009-12-31,15158142.0
country/EST,2009-12-31,61965241.0
country/SWZ,2009-12-31,48284670.0
country/ETH,2009-12-31,127930540.0
country/FJI,2009-12-31,67094447.0
country/FIN,2009-12-31,1189510793.0
country/FRA,2009-12-31,10134203762.0
country/GAB,2009-12-31,146719417.0
country/GMB,2009-12-31,29768051.0
country/GEO,2009-12-31,143959389.0
country/DEU,2009-12-31,12059166873.0
country/GHA,2009-12-31,353868577.0
country/GRC,2009-12-31,782357540.0
country/GRD,2009-12-31,11165167.0
country/GTM,2009-12-31,200911003.0
country/GIN,2009-12-31,102465806.0
country/GNB,2009-12-31,13604757.0
country/GUY,2009-12-31,87085271.0
country/HTI,2009-12-31,78507957.0
country/HND,2009-12-31,123849618.0
country/HUN,2009-12-31,991051670.0
country/ISL,2009-12-31,112184400.0
country/IND,2009-12-31,3978258337.0
country/IDN,2009-12-31,1980438720.0
country/IRN,2009-12-31,1426059814.0
country/IRQ,2009-12-31,1134495508.0
country/IRL,2009-12-31,775422027.0
country/ISR,2009-12-31,883385541.0
country/ITA,2009-12-31,6576111210.0
country/JAM,2009-12-31,261643650.0
country/JPN,2009-12-31,12284969838.0
country/JOR,2009-12-31,162070636.0
country/KAZ,2009-12-31,343653571.0
country/KEN,2009-12-31,259647163.0
country/KIR,2009-12-31,5323967.0
country/KOR,2009-12-31,2404445224.0
country/XKX,2009-12-31,55368413.0
country/KWT,2009-12-31,1315573695.0
country/KGZ,2009-12-31,84736994.0
country/LAO,2009-12-31,50677761.0
country/LVA,2009-12-31,120822030.0
country/LBN,2009-12-31,193286941.0
country/LSO,2009-12-31,32878186.0
country/LBR,2009-12-31,123979015.0
country/LBY,2009-12-31,1072695711.0
country/LTU,2009-12-31,137238714.0
country/LUX,2009-12-31,246622459.0
country/MDG,2009-12-31,117089531.0
country/MWI,2009-12-31,66368637.0
country/MYS,2009-12-31,1346143721.0
country/MDV,2009-12-31,7691108.0
country/MLI,2009-12-31,89362782.0
country/MLT,2009-12-31,95401757.0
country/MHL,2009-12-31,3327479.0
country/MRT,2009-12-31,61665351.0
country/MUS,2009-12-31,96805549.0
country/MEX,2009-12-31,2851195262.0
country/FSM,2009-12-31,4806733.0
country/MDA,2009-12-31,117713577.0
country/MNG,2009-12-31,48757089.0
country/MNE,2009-12-31,25822346.0
country/MAR,2009-12-31,561422053.0
country/MOZ,2009-12-31,108838056.0
country/MMR,2009-12-31,245759346.0
country/NAM,2009-12-31,130387314.0
country/NPL,2009-12-31,68099599.0
country/NLD,2009-12-31,4836632109.0
country/NZL,2009-12-31,853757690.0
country/NIC,2009-12-31,124542747.0
country/NER,2009-12-31,62937711.0
country/NGA,2009-12-31,1675375490.0
country/MKD,2009-12-31,65616876.0
country/NOR,2009-12-31,1563069795.0
country/OMN,2009-12-31,178817153.0
country/PAK,2009-12-31,988564251.0
country/PLW,2009-12-31,2957665.0
country/PAN,2009-12-31,197011025.0
country/PNG,2009-12-31,125494317.0
country/PRY,2009-12-31,95193533.0
country/PER,2009-12-31,609893068.0
country/PHL,2009-12-31,837964699.0
country/POL,2009-12-31,1304639688.0
country/PRT,2009-12-31,806476958.0
country/QAT,2009-12-31,251404103.0
country/ROU,2009-12-31,984767719.0
country/RUS,2009-12-31,5671802571.0
country/RWA,2009-12-31,76821809.0
country/WSM,2009-12-31,11091036.0
country/SMR,2009-12-31,15533846.0
country/STP,2009-12-31,7098061.0
country/SAU,2009-12-31,6682495468.0
country/SEN,2009-12-31,154800399.0
country/SRB,2009-12-31,445035749.0
country/SYC,2009-12-31,8282473.0
country/SLE,2009-12-31,99505615.0
country/SGP,2009-12-31,744212963.0
country/SVK,2009-12-31,340477093.0
country/SVN,2009-12-31,215881743.0
country/SLB,2009-12-31,9908306.0
country/SOM,2009-12-31,46462893.0
country/ZAF,2009-12-31,1785415141.0
country/ESP,2009-12-31,2827557226.0
country/LKA,2009-12-31,395460206.0
country/KNA,2009-12-31,8503183.0
country/LCA,2009-12-31,14566777.0
country/VCT,2009-12-31,7911818.0
country/SDN,2009-12-31,177992273.0
country/SUR,2009-12-31,88092106.0
country/SWE,2009-12-31,2248964456.0
country/CHE,2009-12-31,3288037190.0
country/SYR,2009-12-31,279182398.0
country/TJK,2009-12-31,82083426.0
country/TZA,2009-12-31,190511413.0
country/THA,2009-12-31,970266384.0
country/TLS,2009-12-31,7727908.0
country/TGO,2009-12-31,70330612.0
country/TON,2009-12-31,6580827.0
country/TTO,2009-12-31,321134936.0
country/TUN,2009-12-31,272775783.0
country/TKM,2009-12-31,69818076.0
country/TUR,2009-12-31,1071329729.0
country/UGA,2009-12-31,173060260.0
country/UKR,2009-12-31,1309443407.0
country/ARE,2009-12-31,568406413.0
country/GBR,2009-12-31,10134203762.0
country/USA,2009-12-31,35315680813.0
country/URY,2009-12-31,293259926.0
country/UZB,2009-12-31,262789980.0
country/VUT,2009-12-31,16266741.0
country/VEN,2009-12-31,2543255876.0
country/VNM,2009-12-31,314792001.0
country/YEM,2009-12-31,232251303.0
country/ZMB,2009-12-31,469137515.0
country/ZWE,2009-12-31,272178883.0
Earth,2009-12-31,203983585060.0
country/AFG,2020-09-30,155314267.0
country/ALB,2020-09-30,46450260.0
country/DZA,2020-09-30,1198184979.0
country/AGO,2020-09-30,273008626.0
country/ATG,2020-09-30,12499524.0
country/ARG,2020-09-30,2020039967.0
country/ARM,2020-09-30,87988659.0
country/AUS,2020-09-30,3083171021.0
country/AUT,2020-09-30,1736313856.0
country/AZE,2020-09-30,153576220.0
country/BHS,2020-09-30,124413351.0
country/BHR,2020-09-30,124350296.0
country/BGD,2020-09-30,510404987.0
country/BRB,2020-09-30,64373832.0
country/BLR,2020-09-30,368643579.0
country/BEL,2020-09-30,4323343606.0
country/BLZ,2020-09-30,17894255.0
country/BEN,2020-09-30,59167129.0
country/BTN,2020-09-30,5989462.0
country/BOL,2020-09-30,164131156.0
country/BIH,2020-09-30,160886223.0
country/BWA,2020-09-30,57432096.0
country/BRA,2020-09-30,2887077827.0
country/BRN,2020-09-30,203503552.0
country/BGR,2020-09-30,610875636.0
country/BFA,2020-09-30,57584429.0
country/BDI,2020-09-30,73849486.0
country/CPV,2020-09-30,9168679.0
country/KHM,2020-09-30,83919870.0
country/CMR,2020-09-30,177266861.0
country/CAN,2020-09-30,5988080401.0
country/CAF,2020-09-30,53369061.0
country/TCD,2020-09-30,53620770.0
country/CHL,2020-09-30,816891579.0
country/CHN,2020-09-30,6989668494.0
country/COL,2020-09-30,738323308.0
country/COM,2020-09-30,8503183.0
country/COD,2020-09-30,510856857.0
country/COG,2020-09-30,79688651.0
country/CRI,2020-09-30,156534727.0
country/CIV,2020-09-30,310904156.0
country/HRV,2020-09-30,347342312.0
country/CYP,2020-09-30,132802637.0
country/CZE,2020-09-30,780201010.0
country/DNK,2020-09-30,1531473364.0
country/DJI,2020-09-30,15158142.0
country/DMA,2020-09-30,7837687.0
country/DOM,2020-09-30,208826188.0
country/ECU,2020-09-30,288358161.0
country/EGY,2020-09-30,898452369.0
country/SLV,2020-09-30,163807000.0
country/GNQ,2020-09-30,31290436.0
country/ERI,2020-09-30,15158142.0
country/EST,2020-09-30,61965241.0
country/SWZ,2020-09-30,48284670.0
country/ETH,2020-09-30,127930540.0
country/FJI,2020-09-30,67094447.0
country/FIN,2020-09-30,1189510793.0
country/FRA,2020-09-30,10134203762.0
country/GAB,2020-09-30,146719417.0
country/GMB,2020-09-30,29768051.0
country/GEO,2020-09-30,143959389.0
country/DEU,2020-09-30,12059166873.0
country/GHA,2020-09-30,353868577.0
country/GRC,2020-09-30,782357540.0
country/GRD,2020-09-30,11165167.0
country/GTM,2020-09-30,200911003.0
country/GIN,2020-09-30,102465806.0
country/GNB,2020-09-30,13604757.0
country/GUY,2020-09-30,87085271.0
country/HTI,2020-09-30,78507957.0
country/HND,2020-09-30,123849618.0
country/HUN,2020-09-30,991051670.0
country/ISL,2020-09-30,112184400.0
country/IND,2020-09-30,3978258337.0
country/IDN,2020-09-30,1980438720.0
country/IRN,2020-09-30,1426059814.0
country/IRQ,2020-09-30,1134495508.0
country/IRL,2020-09-30,775422027.0
country/ISR,2020-09-30,883385541.0
country/ITA,2020-09-30,6576111210.0
country/JAM,2020-09-30,261643650.0
country/JPN,2020-09-30,12284969838.0
country/JOR,2020-09-30,162070636.0
country/KAZ,2020-09-30,343653571.0
country/KEN,2020-09-30,259647163.0
country/KIR,2020-09-30,5323967.0
country/KOR,2020-09-30,2404445224.0
country/XKX,2020-09-30,55368413.0
country/KWT,2020-09-30,1315573695.0
country/KGZ,2020-09-30,84736994.0
country/LAO,2020-09-30,50677761.0
country/LVA,2020-09-30,120822030.0
country/LBN,2020-09-30,193286941.0
country/LSO,2020-09-30,32878186.0
country/LBR,2020-09-30,123979015.0
country/LBY,2020-09-30,1072695711.0
country/LTU,2020-09-30,137238714.0
country/LUX,2020-09-30,246622459.0
country/MDG,2020-09-30,117089531.0
country/MWI,2020-09-30,66368637.0
country/MYS,2020-09-30,1346143721.0
country/MDV,2020-09-30,7691108.0
country/MLI,2020-09-30,89362782.0
country/MLT,2020-09-30,95401757.0
country/MHL,2020-09-30,3327479.0
country/MRT,2020-09-30,61665351.0
country/MUS,2020-09-30,96805549.0
country/MEX,2020-09-30,2851195262.0
country/FSM,2020-09-30,4806733.0
country/MDA,2020-09-30,117713577.0
country/MNG,2020-09-30,48757089.0
country/MNE,2020-09-30,25822346.0
country/MAR,2020-09-30,561422053.0
country/MOZ,2020-09-30,108838056.0
country/MMR,2020-09-30,245759346.0
country/NAM,2020-09-30,130387314.0
country/NRU,2020-09-30,861370.0
country/NPL,2020-09-30,68099599.0
country/NLD,2020-09-30,4836632109.0
country/NZL,2020-09-30,853757690.0
country/NIC,2020-09-30,124542747.0
country/NER,2020-09-30,62937711.0
country/NGA,2020-09-30,1675375490.0
country/MKD,2020-09-30,65616876.0
country/NOR,2020-09-30,1563069795.0
country/OMN,2020-09-30,178817153.0
country/PAK,2020-09-30,988564251.0
country/PLW,2020-09-30,2957665.0
country/PAN,2020-09-30,197011025.0
country/PNG,2020-09-30,125494317.0
country/PRY,2020-09-30,95193533.0
country/PER,2020-09-30,609893068.0
country/PHL,2020-09-30,837964699.0
country/POL,2020-09-30,1304639688.0
country/PRT,2020-09-30,806476958.0
country/QAT,2020-09-30,251404103.0
country/ROU,2020-09-30,984767719.0
country/RUS,2020-09-30,5671802571.0
country/RWA,2020-09-30,76821809.0
country/WSM,2020-09-30,11091036.0
country/SMR,2020-09-30,15533846.0
country/STP,2020-09-30,7098061.0
country/SAU,2020-09-30,6682495468.0
country/SEN,2020-09-30,154800399.0
country/SRB,2020-09-30,445035749.0
country/SYC,2020-09-30,8282473.0
country/SLE,2020-09-30,99505615.0
country/SGP,2020-09-30,744212963.0
country/SVK,2020-09-30,340477093.0
country/SVN,2020-09-30,215881743.0
country/SLB,2020-09-30,9908306.0
country/SOM,2020-09-30,50619208.0
country/ZAF,2020-09-30,1785415141.0
country/SSD,2020-09-30,105406112.0
country/ESP,2020-09-30,2827557226.0
country/LKA,2020-09-30,395460206.0
country/KNA,2020-09-30,8503183.0
country/LCA,2020-09-30,14566777.0
country/VCT,2020-09-30,7911818.0
country/SDN,2020-09-30,177992273.0
country/SUR,2020-09-30,88092106.0
country/SWE,2020-09-30,2248964456.0
country/CHE,2020-09-30,3288037190.0
country/SYR,2020-09-30,279182398.0
country/TJK,2020-09-30,82083426.0
country/TZA,2020-09-30,190511413.0
country/THA,2020-09-30,970266384.0
country/TLS,2020-09-30,7727908.0
country/TGO,2020-09-30,70330612.0
country/TON,2020-09-30,6580827.0
country/TTO,2020-09-30,321134936.0
country/TUN,2020-09-30,272775783.0
country/TKM,2020-09-30,69818076.0
country/TUV,2020-09-30,1688713.0
country/TUR,2020-09-30,1071329729.0
country/UGA,2020-09-30,173060260.0
country/UKR,2020-09-30,1309443407.0
country/ARE,2020-09-30,568406413.0
country/GBR,2020-09-30,10134203762.0
country/USA,2020-09-30,35315680813.0
country/URY,2020-09-30,293259926.0
country/UZB,2020-09-30,262789980.0
country/VUT,2020-09-30,16266741.0
country/VEN,2020-09-30,2543255876.0
country/VNM,2020-09-30,314792001.0
country/YEM,2020-09-30,232251303.0
country/ZMB,2020-09-30,469137515.0
country/ZWE,2020-09-30,338581039.0
Earth,2020-09-30,204162099726.0
country/AFG,2011-06-30,155314267.0
country/ALB,2011-06-30,46450260.0
country/DZA,2011-06-30,1198184979.0
country/AGO,2011-06-30,273008626.0
country/ATG,2011-06-30,12499524.0
country/ARG,2011-06-30,2020039967.0
country/ARM,2011-06-30,87988659.0
country/AUS,2011-06-30,3083171021.0
country/AUT,2011-06-30,1736313856.0
country/AZE,2011-06-30,153576220.0
country/BHS,2011-06-30,124413351.0
country/BHR,2011-06-30,124350296.0
country/BGD,2011-06-30,510404987.0
country/BRB,2011-06-30,64373832.0
country/BLR,2011-06-30,368643579.0
country/BEL,2011-06-30,4323343606.0
country/BLZ,2011-06-30,17894255.0
country/BEN,2011-06-30,59167129.0
country/BTN,2011-06-30,5989462.0
country/BOL,2011-06-30,164131156.0
country/BIH,2011-06-30,160886223.0
country/BWA,2011-06-30,57432096.0
country/BRA,2011-06-30,2887077827.0
country/BRN,2011-06-30,203503552.0
country/BGR,2011-06-30,610875636.0
country/BFA,2011-06-30,57584429.0
country/BDI,2011-06-30,73849486.0
country/CPV,2011-06-30,9168679.0
country/KHM,2011-06-30,83919870.0
country/CMR,2011-06-30,177266861.0
country/CAN,2011-06-30,5988080401.0
country/CAF,2011-06-30,53369061.0
country/TCD,2011-06-30,53620770.0
country/CHL,2011-06-30,816891579.0
country/CHN,2011-06-30,6989668494.0
country/COL,2011-06-30,738323308.0
country/COM,2011-06-30,8503183.0
country/COD,2011-06-30,510856857.0
country/COG,2011-06-30,79688651.0
country/CRI,2011-06-30,156534727.0
country/CIV,2011-06-30,310904156.0
country/HRV,2011-06-30,347342312.0
country/CYP,2011-06-30,132802637.0
country/CZE,2011-06-30,780201010.0
country/DNK,2011-06-30,1531473364.0
country/DJI,2011-06-30,15158142.0
country/DMA,2011-06-30,7837687.0
country/DOM,2011-06-30,208826188.0
country/ECU,2011-06-30,288358161.0
country/EGY,2011-06-30,898452369.0
country/SLV,2011-06-30,163807000.0
country/GNQ,2011-06-30,31290436.0
country/ERI,2011-06-30,15158142.0
country/EST,2011-06-30,61965241.0
country/SWZ,2011-06-30,48284670.0
country/ETH,2011-06-30,127930540.0
country/FJI,2011-06-30,67094447.0
country/FIN,2011-06-30,1189510793.0
country/FRA,2011-06-30,10134203762.0
country/GAB,2011-06-30,146719417.0
country/GMB,2011-06-30,29768051.0
country/GEO,2011-06-30,143959389.0
country/DEU,2011-06-30,12059166873.0
country/GHA,2011-06-30,353868577.0
country/GRC,2011-06-30,782357540.0
country/GRD,2011-06-30,11165167.0
country/GTM,2011-06-30,200911003.0
country/GIN,2011-06-30,102465806.0
country/GNB,2011-06-30,13604757.0
country/GUY,2011-06-30,87085271.0
country/HTI,2011-06-30,78507957.0
country/HND,2011-06-30,123849618.0
country/HUN,2011-06-30,991051670.0
country/ISL,2011-06-30,112184400.0
country/IND,2011-06-30,3978258337.0
country/IDN,2011-06-30,1980438720.0
country/IRN,2011-06-30,1426059814.0
country/IRQ,2011-06-30,1134495508.0
country/IRL,2011-06-30,775422027.0
country/ISR,2011-06-30,883385541.0
country/ITA,2011-06-30,6576111210.0
country/JAM,2011-06-30,261643650.0
country/JPN,2011-06-30,12284969838.0
country/JOR,2011-06-30,162070636.0
country/KAZ,2011-06-30,343653571.0
country/KEN,2011-06-30,259647163.0
country/KIR,2011-06-30,5323967.0
country/KOR,2011-06-30,2404445224.0
country/XKX,2011-06-30,55368413.0
country/KWT,2011-06-30,1315573695.0
country/KGZ,2011-06-30,84736994.0
country/LAO,2011-06-30,50677761.0
country/LVA,2011-06-30,120822030.0
country/LBN,2011-06-30,193286941.0
country/LSO,2011-06-30,32878186.0
country/LBR,2011-06-30,123979015.0
country/LBY,2011-06-30,1072695711.0
country/LTU,2011-06-30,137238714.0
country/LUX,2011-06-30,246622459.0
country/MDG,2011-06-30,117089531.0
country/MWI,2011-06-30,66368637.0
country/MYS,2011-06-30,1346143721.0
country/MDV,2011-06-30,7691108.0
country/MLI,2011-06-30,89362782.0
country/MLT,2011-06-30,95401757.0
country/MHL,2011-06-30,3327479.0
country/MRT,2011-06-30,61665351.0
country/MUS,2011-06-30,96805549.0
country/MEX,2011-06-30,2851195262.0
country/FSM,2011-06-30,4806733.0
country/MDA,2011-06-30,117713577.0
country/MNG,2011-06-30,48757089.0
country/MNE,2011-06-30,25822346.0
country/MAR,2011-06-30,561422053.0
country/MOZ,2011-06-30,108838056.0
