dcid,year,climateFinanceReceivedDisbursementsByProviderCurrentUSDAdaptationFund,climateFinanceReceivedDisbursementsByProviderCurrentUSDAfricanDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDAfricanDevelopmentFund,climateFinanceReceivedDisbursementsByProviderCurrentUSDAsianDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDAsianInfrastructureInvestmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDAustralia,climateFinanceReceivedDisbursementsByProviderCurrentUSDAustria,climateFinanceReceivedDisbursementsByProviderCurrentUSDAzerbaijan,climateFinanceReceivedDisbursementsByProviderCurrentUSDBelgium,climateFinanceReceivedDisbursementsByProviderCurrentUSDBlackSeaTrade&DevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDCanada,climateFinanceReceivedDisbursementsByProviderCurrentUSDCaribbeanDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDCentralAmericanBankforEconomicIntegration,climateFinanceReceivedDisbursementsByProviderCurrentUSDClimateInvestmentFunds,climateFinanceReceivedDisbursementsByProviderCurrentUSDCouncilofEuropeDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDCzechRepublic,climateFinanceReceivedDisbursementsByProviderCurrentUSDDenmark,climateFinanceReceivedDisbursementsByProviderCurrentUSDEUInstitutions,climateFinanceReceivedDisbursementsByProviderCurrentUSDEstonia,climateFinanceReceivedDisbursementsByProviderCurrentUSDEuropeanBankforReconstructionandDevelopment,climateFinanceReceivedDisbursementsByProviderCurrentUSDFinland,climateFinanceReceivedDisbursementsByProviderCurrentUSDFoodandAgricultureOrganisation,climateFinanceReceivedDisbursementsByProviderCurrentUSDFrance,climateFinanceReceivedDisbursementsByProviderCurrentUSDGermany,climateFinanceReceivedDisbursementsByProviderCurrentUSDGlobalEnvironmentFacility,climateFinanceReceivedDisbursementsByProviderCurrentUSDGlobalGreenGrowthInstitute,climateFinanceReceivedDisbursementsByProviderCurrentUSDGreece,climateFinanceReceivedDisbursementsByProviderCurrentUSDGreenClimateFund,climateFinanceReceivedDisbursementsByProviderCurrentUSDHungary,climateFinanceReceivedDisbursementsByProviderCurrentUSDIFAD,climateFinanceReceivedDisbursementsByProviderCurrentUSDIceland,climateFinanceReceivedDisbursementsByProviderCurrentUSDInterAmericanDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDInternationalBankforReconstructionandDevelopment,climateFinanceReceivedDisbursementsByProviderCurrentUSDInternationalDevelopmentAssociation,climateFinanceReceivedDisbursementsByProviderCurrentUSDIreland,climateFinanceReceivedDisbursementsByProviderCurrentUSDIslamicDevelopmentBank,climateFinanceReceivedDisbursementsByProviderCurrentUSDItaly,climateFinanceReceivedDisbursementsByProviderCurrentUSDJapan,climateFinanceReceivedDisbursementsByProviderCurrentUSDKazakhstan,climateFinanceReceivedDisbursementsByProviderCurrentUSDKorea,climateFinanceReceivedDisbursementsByProviderCurrentUSDLatvia,climateFinanceReceivedDisbursementsByProviderCurrentUSDLiechtenstein,climateFinanceReceivedDisbursementsByProviderCurrentUSDLithuania,climateFinanceReceivedDisbursementsByProviderCurrentUSDLuxembourg,climateFinanceReceivedDisbursementsByProviderCurrentUSDNetherlands,climateFinanceReceivedDisbursementsByProviderCurrentUSDNewZealand,climateFinanceReceivedDisbursementsByProviderCurrentUSDNordicDevelopmentFund,climateFinanceReceivedDisbursementsByProviderCurrentUSDNorway,climateFinanceReceivedDisbursementsByProviderCurrentUSDPoland,climateFinanceReceivedDisbursementsByProviderCurrentUSDPortugal,climateFinanceReceivedDisbursementsByProviderCurrentUSDRomania,climateFinanceReceivedDisbursementsByProviderCurrentUSDSlovakRepublic,climateFinanceReceivedDisbursementsByProviderCurrentUSDSlovenia,climateFinanceReceivedDisbursementsByProviderCurrentUSDSpain,climateFinanceReceivedDisbursementsByProviderCurrentUSDSweden,climateFinanceReceivedDisbursementsByProviderCurrentUSDSwitzerland,climateFinanceReceivedDisbursementsByProviderCurrentUSDUnitedArabEmirates,climateFinanceReceivedDisbursementsByProviderCurrentUSDUnitedKingdom,climateFinanceReceivedDisbursementsByProviderCurrentUSDUnitedStates
country/TJK,2014,,,,1911400.0,,,9765.0,,,,79895.0,,,,,,,565037.6,,,206062.0,,,2926839.0,,,,,,,,,,,,,,92563.0,,,,,,,,,,5809.200000000001,35998.0,,,,,,,2129820.2,,165832.0,545524.0
country/TJK,2015,,,,8764260.0,,,,,,,565350.0,,,,,,,2851274.4000000004,,,439136.4,,,3074238.4,,,,,,,,,,274345.99000000005,,,,12591.600000000002,,,,,,,,,,,36215.200000000004,,,4436.0,,,,2948983.4000000004,,57925.200000000004,59503.2
country/TJK,2016,,,,23968383.0,,,,,,,387726.80000000005,,,,,5077.6,,3339046.4,,,327173.6,,,4625528.6,387630.0,,,,,,,,,1612345.11,,,,890555.2,,46792.6,,,,,,,,,,,,,,,,2631454.0,,,475699.8
country/TJK,2017,,,,9108183.0,,,,,,,265040.2,,,23132314.991417874,,,,2515125.6,,5535057.730412033,148124.40000000002,,,6168846.6,,,,,,,,,,,,,,100782.0,,18062.6,,,,,,,,,,,,,,,,3259789.4000000004,,,88200.0
country/TJK,2018,,,,21234271.8,7997694.0,,,,,,42141.2,,,8449967.0,,,,2999943.6,,5412487.237574637,185372.0,3116.0,667.2,9761762.2,,,,,,,,,,38994293.77,,,,28377.600000000002,,42559.0,,,,,,,,,,,,,,,,2359282.8,,,18000.0
country/TJK,2019,1076800.0,,,23949142.1778,,,,,,,71819.8,,,,,,,11199068.8,,464628.0735649829,117199.6,145798.0,,2515532.6,,,,,,,,,,16460412.790000001,,,10075.2,37084.4,,254486.80000000002,,,,,,,,,,,,,,,,2154774.4000000004,,261714.40000000002,110375.20000000001
country/TJK,2020,,,,13824579.760400001,,,,,,,,,,,,,,1708504.0000000002,,23408827.862407517,46484.0,59724.600000000006,,891377.6,,,,,,,,,,32024076.29,,,,2661816.8,,226062.40000000002,,,,,,,,809612.0000000001,,,,,,,,2883563.0,,105277.6,994443.8
country/TJK,2021,207508.0,,,23888323.3588,,4582.8,,,,,,,,,,,,6756816.4,,10073308.038466433,187906.0,470422.0,,614353.6,,,,,,,,,,47283555.028799996,,,,1372546.2000000002,,241777.80000000002,,,,,,,,593793.6,,,,,,,99103.6,8097105.600000001,,,1299720.0
country/TKL,2013,,,,,,164859.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/TKL,2014,,,,,,87379.20000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/TKL,2015,,,,,,6756.4000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.4,,,,,,,,,,,,,
country/TKL,2016,,,,,,579.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/TKL,2017,,,,,,62196.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688930.0,,,,,,,,,,,,,
country/TKL,2018,,,,,,6446.4,,,,,,,,,,,,,,,,-2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,4073788.8000000003,,,,,,,,,,,,,
country/TKL,2019,,,,,,722.8000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273866.4,,,,,,,,,,,,,
country/TKL,2020,,,,,,715.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728390.8,,,,,,,,,,,,,
country/TKL,2021,,,,,,153576.80000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143081.0,,,,,,,,,,,,,
country/TKM,2013,,,,,,,,,,,,,,,,,,,,,,,,10621.2,,,,,,,,,,,,,,,,,,,,,,,,93569.0,,,,,,,,,,,104916.0
country/TKM,2014,,,,,,,,,,,,,,,,,,261578.0,,,,,,15534.400000000001,,,,,,,,,,,,,26535.600000000002,,,,,,,,,,,,,,,,,,,,,,326368.0
country/TKM,2015,,,,,,,,,,,,,,,,,,514564.4,,,,,,,,,,,,,,,,,,,,,,106644.0,,,,,,,,,,,,,,,,,,,8960.0
country/TKM,2016,667385.0,,,,,,,,,,,,,,,,,553740.8,,,,,,,1368400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/TKM,2017,,,,,,,,,,,,,,,,,,267879.60000000003,,2184576.8153438345,,,1903.2,,,,,,,,,,,,,,,3783.2000000000003,,,,,,,,,,,,,,,,,,,,,
country/TKM,2018,,,,,,,,,,,,,,,,,,,,,,,6258.400000000001,,,,,,,,,,,,,,,7218.4,,,,,,,,,,,,,,,,,,,,,55050.0
country/TKM,2019,,,,4290.1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14364.0,,,,,,,,,,,,,,,,,,,,,
country/TKM,2020,,,,526113.5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7646.0
country/TKM,2021,,,,805404.8859999999,,,,,,,,,,,,,,,,,,,,,,,,593396.0,,,,,495180.906,,,,1324.4,1092525.2,,6461.200000000001,,,,,,,,,,,,,,,,,,,
country/TLS,2013,,,,,,14455295.0,,,,,101638.80000000002,,,,,,,2452607.6,,,22519.2,,,466460.00000000006,,,,,,,,,,,,,14242.800000000001,1929380.8,,515324.6,,,,,,,,,,165823.6,,,,,,,,,1620980.0
country/TLS,2014,,,,,,12003998.799999999,,,,,93177.6,,,,,,,1609148.4,,,,,,562103.2,,,,,,,,,,,,,,5933712.8,,26160.4,,,,,,,,,,208180.6,,,,,,,,,813040.0
country/TLS,2015,,,,,,8077224.8,,,,,21904.0,,,,,,,1217424.0,,,,,,298489.2,,,,,,,,,,,,,,10304647.2,,22003.6,,,,,,,,,,111672.8,,,,,,,,,486039.4
country/TLS,2016,,,,232927.174,,6075544.8,,,,,,,,,,,,1117388.4,,,,,,174355.59999999998,2360833.0,,,,,,,,88.0,281772.0,,,,7186951.8,,25411.8,,,,,,,,,,,,,,,67512.8,,,,5891585.0
country/TLS,2017,,,,463328.3532,,3694618.2,,,,,,,,,,,,3638079.0,,,,,30445.2,5144.8,,,,,,,,,,,,,,977931.4,,51918.8,,,,,,,,,,137680.0,,,,,159120.0,,,,6256770.0
country/TLS,2018,,,,995786.048,,4279243.4,,,,,,,,,,,,5526992.0,,,,35864.0,38198.600000000006,153629.2,980403.0,,,,,,,,234247.0,13211.0,,,,765123.6,,235691.8,,,,,,,,,,182263.6,,,,,106048.0,,,,4168160.0
country/TLS,2019,,,,1222797.2049,,2962716.8000000003,,,,,,,,,,,,563875.0,,,,1134.4,17463.2,471075.2,,,,,,,,,318590.0,,,,,298617.8,,267610.80000000005,,,,,,47785.0,,,,,,,,,,,,,3482824.0
country/TLS,2020,,,,933310.3065,,3091180.4,,,,,,,,,,,,4717222.2,,,,66169.0,,254413.20000000004,,,,,,,,,126281.0,,,,,3777246.6,,630174.4,,,,,,651270.6000000001,,,,,,,,,,,,,7657261.8
country/TLS,2021,,,,265670.2904,,11302032.8,,,,,,,,,,,,2372280.0,,,,94674.0,,547370.4,3940.0,,,,,,,,9882.0,,,,,3489778.0,,2607119.2,,,,,,1101534.8,,,,323210.6,,,,,70686.0,,,,3601150.0
country/TON,2013,,,,,,1200637.6,,,,,,,,488279.0,,,,,,,,,,,,,,,,,,,,,,,,764867.0,,15441.4,,,,,,2295804.4000000004,,,,,,,,,,,,,
country/TON,2014,,,,32597.123910290065,,787831.8,,,,,,,,,,,,1777895.6,,,,,,,,,,,,,,,,2283890.85,,,,10388692.0,,,,,,,,1668072.8,,,,,,,,,,,,,
country/TON,2015,,,,732722.2791375569,,1054706.6,,,,,,,,,,,,1626365.2,,,,,,,,,,,,,,,,3910795.3,,,104571.60000000002,3542967.2,,63508.0,,,,,,827050.8,,,,,,,,,,,,,
country/TON,2016,,,,771961.635,,1439511.8,,,,,,,,,,,,2764569.0,,,,,,,461847.20000000007,,,,,,,,,2033848.4,,,484102.0,116355.20000000001,,5939.200000000001,,,,,,2652868.6,,,,,,,,,,,,,
country/TON,2017,,,,499850.68088847015,,816156.0,,,,,,,,13120344.042751215,,,,2153065.4,,,,,14654.0,,,,,,,,,,,,,,,69325.8,,50005.2,,,,,,542135.0,,,,,,,,,,,,,
country/TON,2018,,,,128104.95110742358,,309887.80000000005,,,,,,,,7849210.025575798,,,,4443691.8,,,,,,15105.2,,,,,,,,,,2664619.79,,,,3961227.2,,45035.0,,,,,,3012085.6,,,,,,,,,,,,,
country/TON,2019,,,,2950035.0160124996,,4989921.4,,,,,,,,,,,,1837860.0,,,,3619.6000000000004,,116315.20000000001,,,,,,,,,,7586350.766999997,,,49433.0,5607826.4,,,,,,,,994576.6000000001,,,,,,,,,,,,,
country/TON,2020,,,,6353059.555486608,,4957193.8,,,,,,,,19030898.124020226,,,,2450142.0,,,,13991.6,,41025.600000000006,,122881.0161777944,,,,,,,,19680943.777000006,1795.0,,,6605851.2,,82818.0,,,,,,1403531.8,,,,,,,,153812.0,,,,,
country/TON,2021,,,,2608442.2169925324,,7167832.8,,,,,,,,49585.00032313467,,,,,,,,47260.0,,19086.8,114984.0,,,150000.0,,,,,,11646662.22000001,,,,5912041.800000001,,,,,,,,565071.8,,,,,,,,,17255.600000000002,,,,
country/TUN,2013,,15491701.810628133,,,,,,,26105.600000000002,,9125.0,,,,,,,38859317.046522945,,,,,42434363.6,11807900.4,,,,,,,,,,,,,61599.4,7275044.6,,206995.2,,,,,,,,,,,,,,27773009.8,,327138.2,423632.0,,
country/TUN,2014,,7740284.034270059,,,,,,,20593.600000000002,,,,,,,,,46295513.46526263,,,,,779620.8,7698552.4,,,,,,,,,,,,,765620.2,9683490.0,,426926.0,,,,,,,,,,,,,,15343.6,,661868.4,736184.0,,
country/TUN,2015,,8247683.132294791,,,,,,,12623.599999999999,,,,,,,,,12420531.135264078,,,54860.8,,346426.2,15065744.600000001,,,,,,,,,,,,,1036350.8000000002,7692053.6,,281604.80000000005,,,,,,,,304800.2,,,,,,271685.0,,1606381.0,675197.6000000001,,
country/TUN,2016,,6705239.445615793,,,,,,,4567.2,,,,,,,,,30739373.263400666,,,81616.8,,23986730.2,10942005.2,900700.0,,86254.40000000001,,,,,,,,,,45316.4,7110305.2,,535240.6000000001,,,,,,,,104759.6,,,,,,271244.0,,624809.6000000001,845084.0,,
country/TUN,2017,,5990539.30721445,,,,,,,7040.8,,98328.2,,,,,,,31791619.44153065,,,147446.80000000002,,67421502.2,21601414.6,,,,,,,,,159751.99,,,,5638147.6,36624778.2,,333362.80000000005,,,,,,,,34917.200000000004,,,,,,4391.0,39466.4,1024334.4,,,
country/TUN,2018,,8361916.50217392,,,,,,,,,186345.2,,,,,,,43148626.89436845,,,24566.0,,16836950.8,44521576.4,,,,,,,,,101325834.135,,,,713598.6,101229568.2,,246595.2,,,,,,,,,,43951.2,,,,30454.2,103816.8,144186.4,288596.0,,
country/TUN,2019,,21258859.5434149,,,,,,,,,1742.0,,,,,3940.0,,33810251.80602694,,,1256.0,,38421154.0,73788411.0,,,,,132473.2,,,,4770625.6279,,,61999.998980000004,1972366.0,136674851.4,,247912.00000000006,,,,,1179894.8,,,,,,,,,80244.0,,1552970.8,554315.2000000001,,1900000.0
country/TUN,2020,2278477.0,64963603.765217625,,,,,,,,,173078.2,,,,,,,3061683.461858221,,1092877.9975464698,,,32190989.2,156410351.4,,,,,,,,,38112502.9029,,,,2666048.2,25755903.8,,8952.800000000001,,,,,,,,,,,,,,880663.2000000001,,2131147.2,275524.0,,
country/TUN,2021,,4334249.523257988,,,,3907.2000000000003,1264.4,,,,17656.0,,,,,,,6137772.396814252,,1892148.0052270615,,,104945642.0,67154197.4,,,,1655979.0,,,,,38444414.53439999,,,,1649663.2,41185511.6,,6363.0,,,,,1578880.0,,,,,,,,,72069.4,27982.0,2487375.6,150286.0,593084.8,259100.0
country/TUR,2013,,,,,,150719.0,,,,,7862.400000000001,,,,,,,20216675.6,,,,,26886617.0,76906972.0,,,,,,,,,167500.0,,,,,15797955.8,,552.0,,,,,,,,,,,,,,,,,,347953.2,909650.0
country/TUR,2014,,,,,,,,,,,7343.200000000001,,,,,,,98466477.2,,,,,205864402.0,125888422.0,,,,,,,,,32511396.0,,,,,24021418.2,,,,,,,,,,,,,,,,,159186.0,,,330024.2,581440.0
country/TUR,2015,,,,,,,,,,,,,,,,,105116.0,91899038.8,,,,,3327787.0,126205110.2,,,,,,,,,24719800.0,,,,3904.8,20868347.2,,,,,,,,,,,,,,,,,33217.6,,,325170.2,847955.0
country/TUR,2016,,,,,,,,,,,,,,,,,82073.0,198561233.9750265,,742528814.1552942,,,32069004.0,50955157.599999994,2517583.0,,3980.8,,,,,,26671908.0,,,,,22915424.6,,,,,,,,,,,,,,,,120016.20000000001,123181.20000000001,,,717673.8,992425.0
country/TUR,2017,,,,,,39190.8,,,,,,,,9721584.0,,,125380.0,88953827.56196767,,461305092.3134055,,,203652950.0,184010225.4,,,,,,,,,90710421.0,,,,86077.20000000001,13582687.6,,,,,,,,,,,,,,,,2101.6000000000004,,,,496508.00000000006,802360.0
country/TUR,2018,,,,,300000.0,,23529.0,,,,,,,11701431.0,,,327217.0,67427322.47060771,,277617293.5442831,15377.0,,58036105.2,26628033.6,,,,,,,,,157733350.0028199,,,,90120.8,17211077.4,,,,,,,,,,,,,,,,194.8,,,,,
country/TUR,2019,,,,,,11166.800000000001,,,,,,,,,,,657248.0,84045841.4,,17351393.908720482,,26685.2,102832152.0,78725346.2,,,,,260.0,,,,48855584.60210479,,,258966.99358999997,,5900750.2,,,,,,,,,,,,,,,,208.0,,,,102505.0,
country/TUR,2020,,,,,75000000.0,1803053.2,8230680.999999999,,,45584045.5840456,,,,847106.0,,,,55393589.2,,,,38065.600000000006,136787326.6,53362445.4,,,,,44083.0,,,,81975102.3,,1025641.0,,17180.8,4172446.2,,,,,,,,,,,,,,,,,,,,148968.2,172508.4
country/TUR,2021,,,,,75000000.0,27800.800000000003,982882.0,,,,,,,891946.0,14191106.8,,522754.99999999994,238377782.0,,,,67932.0,161200030.6,13251812.600000001,640470.0,,,,,,34732.0,,48746047.21147316,,,,16556.8,7596081.8,,,,,4460.0,,,,,,,,,,,,10493.2,,4961.0,1339663.0,194136.0
country/TUV,2013,,,,,,1706244.0,,,,,,,,,,,,1069012.0,,,79660.0,,,,,,,,,,,,,,,,,1324815.0,,12665.0,,,,,,99078.0,,,,,,,,,,,,,
country/TUV,2014,,,,,,590202.2000000001,,,,,,,,,,,,720400.0,,,14.0,,,,,,,,,,,,,,,,22960.0,221157.8,,,,,,,,7200426.0,,,,,,,,,,,1870000.0,,
country/TUV,2015,,,,0.8580000000000001,,1966033.0,,,,,,,,,,,,142114.4,,,,,,,,,,,,,,,,,,,,2537654.0,,38943.0,,,,,,5163300.4,,,,,,,,,,,2180000.0,,
country/TUV,2016,,,,,,343590.4,,,,,,,,,,,,228353.2,,,,,,,,,,,,,,,,875578.0,,,285192.0,553718.0,,29232.0,,,,,,1288578.0,,,,,,,,,,,450000.0,,
country/TUV,2017,,,,246001.97180000003,,498525.4,,,,,,,,,,,,83332.40000000001,,,,,,,,,,,,,,,,,,,46071.0,16778.2,,24302.0,,,,,,665056.0,,,,,,,,,,,,,
country/TUV,2018,,,,39206.816,,294711.80000000005,,,,,,,,,,,,944175.6000000001,,,,,,,,,,,,,,,,2618876.0999999996,,,19474.0,877746.8,,24372.0,,,,,,88303.0,,,,,,,,,,,,,
country/TUV,2019,,,,240496.01679999998,,1007459.2000000001,,,,,,,,,,,,632934.0000000001,,,,,,,,,,,,,,,,261101.1195,,,125621.0,733636.0,,193451.0,,,,,,40342.4,,,,,,,,,,,7000.0,,
country/TUV,2020,,,,224438.84199999998,,1042222.8,,,,,,,,,,,,47316.4,,,,17958.4,,,,,,,,,,,,1503479.736,20622.4,,,144245.6,,113317.0,,,,,,275106.4,,,,,13572.0,,,,,,,,
country/TUV,2021,,,,999594.5044,,1853512.0,,,,,,,,,,,,898770.0,,,,64812.0,,,23756.0,,,,,,,,,1398290.394,,,,546819.6,,543391.0,,,,,,496252.4,,,,,,,,,,,,,
country/TZA,2013,,,,,,829235.2000000001,72958.0,,1472090.4000000001,,3428023.4,,,,,,292928.8,2842648.2,,,4129847.6,,6280131.0,6073733.000000001,,,,,,,,,,16155306.0,3823685.2,,26147.199999999997,23515019.0,,474650.4,,,,,,,,12100950.0,158828.0,,,,,139975.6,10722410.8,1431752.6,,6613489.6,3441214.0
country/TZA,2014,2057402.0000000002,,,,,115362.80000000002,93407.8,,4548026.8,,322372.0,,,,,,1850036.8,18727111.0,,,4352157.0,,,6208562.4,,,,,,,,,,858393.7500000001,2291413.4000000004,,126394.4,9371633.4,,609619.2000000001,,,,32549.0,,,,16757603.0,,,,,,313796.0,3557712.0,2202504.4000000004,,12493276.799999999,6579860.0
country/TZA,2015,1766351.0,,,,,453506.80000000005,131315.2,,2355852.6,,2212196.0,,,,,,1047016.4000000001,9286043.2,,,4605377.000000001,,,4318602.0,,,,,,11020221.0,,,,2101096.6,1927010.0,,146420.0,29980663.2,,1196823.2,,,,,,,,9969205.0,112241.0,,,,,46307.200000000004,19456724.2,1914592.8,,66934076.6,3109706.2
country/TZA,2016,,425045.0972685237,,,,7885.6,96085.0,,3141624.0,,1908698.4000000001,,,,,,558981.6,14148254.200000001,,,4992006.600000001,,,5026727.0,173197.2,,,,,,,,,7604989.8,2788618.0,,150109.0,25730787.4,,98147.6,,,,,221165.6,,,5215569.2,220318.0,,,,,422878.2,23845976.2,2243306.2,,46583718.0,18887016.2
country/TZA,2017,,591920.7157825184,,,,,169372.2,,4340139.600000001,,2540038.8000000003,,,,,,849326.8,11439123.4,,,4448578.2,,44991.600000000006,7004462.4,,,,,,,,,,33525177.840000004,2331105.2,,33283.4,9609912.200000001,,62609.8,,,,,106431.20000000001,,,3800000.8,151762.0,,,,,279074.0,27017885.400000002,2696225.6,,38942772.2,26566220.0
country/TZA,2018,,5285847.933766998,,,,3168.4,116465.40000000001,,3378260.8000000003,,1242002.0,,,2250000.0,,,3486832.4,8949922.8,,,4519735.8,11512.0,489336.2,7633525.2,,,,,,,,,,65359473.02,7611248.800000001,,12336.0,7615854.0,,863453.6,,,,,,,,3043943.6,104004.8,,,23604.0,,476724.39999999997,24927758.0,3699958.0,,38053854.2,29291460.0
country/TZA,2019,,21848848.97847435,50238.15000000001,,,524518.4,142419.8,,3259215.8000000003,,640544.4,,,,,,100511.20000000001,953511.3999999999,,,3196841.4,85559.2,11565458.6,4764596.800000001,,,,,20578.800000000003,,,,,36460925.347100005,7250936.2,,766363.6,9352030.4,,200100.0,,,,,,,,3178504.4,127993.0,,,,,61427.200000000004,4168865.2,2773189.6,,32145981.0,25856331.4
country/TZA,2020,603124.0,32043159.70227434,9025587.475827267,,,530451.6,136015.6,,3800394.4,,1832215.0,,,,,,840812.0,3407414.2,,,3756088.8000000003,230028.80000000002,11033895.4,3653401.8000000003,,,,,,,,,,84647277.2312,1071648.0,,794609.4,13657861.6,,340189.8,,,,,,,288778.0,2425234.4,129816.0,,,,,58393.600000000006,4764959.8,519988.0,,15756004.6,27500313.4
country/TZA,2021,1135497.0,54719262.09875196,576673.6155781972,,,700844.8,101187.8,,4066399.2,,1213173.2,,,,,,3258370.0,12233478.6,,,4500242.4,221308.0,29012337.2,12286375.600000001,112742.0,,,559034.0,,,6140.0,,,48832536.7599,2037584.6,,1066251.6,922471.6000000001,,270736.80000000005,,,,,,,459740.0,2048251.4000000001,83576.40000000001,,,,,107442.80000000002,12376532.0,900644.4,24004.0,259463.6,18627830.0
country/UGA,2013,,,,,,397287.60000000003,3015495.8,,5164882.8,,176907.0,,,,,,19624847.2,9432854.4,,,210435.2,,,13930581.0,,,,,,,130175.20000000001,,,,1397290.8,,55500.4,3815017.4,,14185.2,,,,,6155943.2,,527821.0,12462706.4,,,,,,141642.8,3341901.6,,,54640362.0,6335090.0
country/UGA,2014,,,,,,117604.00000000001,2187712.2,,4476645.0,,121110.0,,,,,,20570025.2,7267220.0,,,236971.2,,,18418591.0,,,,,,,45771.600000000006,,,,1456847.2000000002,,54876.0,10117996.6,,51604.8,,,,,7301637.600000001,,,12455405.0,7808.0,,,,,45110.8,4039322.0,,,20329197.0,13325298.0
country/UGA,2015,,,,,,243555.60000000003,2005345.6,,3406525.0,,620490.2,,,,,,12362460.200000001,7510462.600000001,,,621659.0,,1109.0,17061504.0,,59854.99729694944,,,,,,,,,1595425.2,,46972.4,6105026.8,,89129.0,,,,,5152488.800000001,,,9238277.8,48552.8,,,,,39592.4,3662156.0,,,41885235.0,12465478.0
country/UGA,2016,1500000.0,131422.55586810093,,,,42786.0,2221365.2,,2018419.4000000001,,392800.0,,,,,,25692801.6,5250527.2,,,365618.4,,,14450882.8,2454042.8,620017.98,,,,,,,,238665.53,2256963.2,,78361.0,965767.8,,197400.2,,,,,5556865.600000001,,,9487041.4,,,,,,18835.600000000002,5051185.2,,,26849249.0,25946563.0
country/UGA,2017,,,,,,,2141169.6,,2548368.4,,371913.8,,,,,,11913116.200000001,7367615.0,,,379340.4,,289083.2,20631338.400000002,,2110686.0,,,,,,,,,2126534.0,,23068.4,818030.4000000001,,215826.0,,,,,5924961.600000001,,400926.0,2038297.4000000001,,,,,20290.800000000003,12800.800000000003,5988041.600000001,,,17290304.6,17057104.0
country/UGA,2018,,68094097.56221944,8608547.9272,,,,1359312.6,,11440528.6,,335178.6,,,,,,10161805.6,11388454.600000001,,,650118.8,,25999.2,15718986.4,,1444617.5878377229,,,,,38439.6,,,950173.9600000001,1569715.8,,606148.2,422860.0,,856542.4000000001,,,,,7099097.000000001,,1283371.0,306607135.2,,,,,23604.4,3368.2,10647153.2,44176.4,,22776880.2,15796438.0
country/UGA,2019,2400000.0,7614264.221680345,4722176.3776,,,167926.80000000002,642646.0,,6467644.2,,536694.0,,,,,,5818765.4,9853735.2,,,680448.6,,1064269.8,22257237.8,,78291.9529022293,,,522566.0,,191519.2,,,11046959.416,763724.0,,406848.4,41652.8,,1234039.6,,,,,7163017.000000001,,798604.0,5758259.600000001,7478.000000000001,,,,24049.2,552.0,6153996.0,63796.4,1538796.8,22934549.6,10264003.0
country/UGA,2020,2400000.0,,5223424.505799999,,,590600.8,719760.2000000001,,2744167.4,,871851.8,,,,,,2029742.4000000001,13686090.0,,,626126.4,165947.0,452182.2,19007899.6,,13207.550096228199,,,11978.0,,385848.4,,,1549509.3325999998,1574086.0,,1038600.4,3110365.4,,1466388.8,,,,,6265364.4,,1203614.0,3270595.4,3646.8,,,56980.0,25071.2,,9111024.0,134797.4,,12805659.6,6948449.2
country/UGA,2021,1451000.0,116880.14984789318,,,,1010898.4,2940191.0,,6146732.4,,674759.4,,,,,,7926508.6,11799408.200000001,,,866943.2000000001,175888.0,399555.8,23873912.200000003,772740.0,43745.59926523241,,271250.0,,,1976508.0,,,11932656.126799999,2876591.8,,529045.4,5105922.4,,1649578.0,,,,,7593855.8,,1486739.0,2483225.8,,,,47303.600000000006,62913.600000000006,40607.600000000006,5996522.0,200254.0,28314.0,996090.8000000002,8799190.0
country/UKR,2013,,,,,,150719.0,,,,,370173.2,,,,,,3382649.0,74426275.2649065,,,494901.8,,442378.80000000005,4495714.4,,,5610.8,,,,,,,,,,,31877.999999999996,,,,,,,,,,1107179.2000000002,291677.2,,,,,,5897600.2,2493354.0,,,4478890.0
country/UKR,2014,,,,,,,,,,,778492.4,,,,,,676313.2000000001,11065898.0,,,666810.8,,,11070238.200000001,,,,,,,72844.0,,830000.0,,,,,,,,,,,,,,,342385.0,498549.2,,,,,1932.0,1674741.0000000002,5854515.800000001,,,5558560.0
