dcid,date,SdrHoldingsSdr
country/KAZ,2007-09-30,863767.0
country/KEN,2007-09-30,808491.0
country/KIR,2007-09-30,10822.0
country/KOR,2007-09-30,42044893.0
country/KWT,2007-09-30,144224843.0
country/KGZ,2007-09-30,10382114.0
country/LAO,2007-09-30,9786522.0
country/LVA,2007-09-30,108362.0
country/LBN,2007-09-30,23143880.0
country/LSO,2007-09-30,42905.0
country/LBR,2007-09-30,0.0
country/LBY,2007-09-30,549657461.0
country/LTU,2007-09-30,69067.0
country/LUX,2007-09-30,12662563.0
country/MDG,2007-09-30,80844.0
country/MWI,2007-09-30,79865.0
country/MYS,2007-09-30,144628290.0
country/MDV,2007-09-30,356902.0
country/MLI,2007-09-30,86589.0
country/MLT,2007-09-30,37239387.0
country/MRT,2007-09-30,36669.0
country/MUS,2007-09-30,18494680.0
country/MEX,2007-09-30,293401998.0
country/FSM,2007-09-30,1332434.0
country/MDA,2007-09-30,121157.0
country/MNG,2007-09-30,57155.0
country/MNE,2007-09-30,69911.0
country/MAR,2007-09-30,23991385.0
country/MOZ,2007-09-30,136113.0
country/MMR,2007-09-30,179186.0
country/NAM,2007-09-30,19236.0
country/NPL,2007-09-30,5858943.0
country/NLD,2007-09-30,561795894.0
country/NZL,2007-09-30,19104368.0
country/NIC,2007-09-30,66690.0
country/NER,2007-09-30,46398.0
country/NGA,2007-09-30,420380.0
country/MKD,2007-09-30,992447.0
country/NOR,2007-09-30,220930618.0
country/OMN,2007-09-30,11682824.0
country/PAK,2007-09-30,138886586.0
country/PAN,2007-09-30,1405880.0
country/PNG,2007-09-30,50945.0
country/PRY,2007-09-30,27212872.0
country/PER,2007-09-30,1751369.0
country/PHL,2007-09-30,165363.0
country/POL,2007-09-30,62758306.0
country/PRT,2007-09-30,77324070.0
country/QAT,2007-09-30,27796016.0
country/ROU,2007-09-30,228234.0
country/RUS,2007-09-30,485665.0
country/RWA,2007-09-30,15225476.0
country/WSM,2007-09-30,2564432.0
country/SMR,2007-09-30,928588.0
country/STP,2007-09-30,19866.0
country/SAU,2007-09-30,449080949.0
country/SEN,2007-09-30,61463.0
country/SRB,2007-09-30,76821.0
country/SYC,2007-09-30,4019.0
country/SLE,2007-09-30,19450419.0
country/SGP,2007-09-30,219053167.0
country/SVK,2007-09-30,961514.0
country/SVN,2007-09-30,8071577.0
country/SLB,2007-09-30,6795.0
country/SOM,2007-09-30,0.0
country/ZAF,2007-09-30,223014401.0
country/ESP,2007-09-30,218395931.0
country/LKA,2007-09-30,332461.0
country/KNA,2007-09-30,1603.0
country/LCA,2007-09-30,1577964.0
country/VCT,2007-09-30,1586.0
country/SDN,2007-09-30,0.0
country/SUR,2007-09-30,633233.0
country/SWE,2007-09-30,264210920.0
country/CHE,2007-09-30,242323855.0
country/SYR,2007-09-30,36573401.0
country/TJK,2007-09-30,2343655.0
country/TZA,2007-09-30,139191.0
country/THA,2007-09-30,580551.0
country/TGO,2007-09-30,31771.0
country/TON,2007-09-30,395095.0
country/TTO,2007-09-30,952230.0
country/TUN,2007-09-30,4747642.0
country/TUR,2007-09-30,28887345.0
country/UGA,2007-09-30,124138.0
country/UKR,2007-09-30,627007.0
country/ARE,2007-09-30,8614936.0
country/GBR,2007-09-30,244535075.0
country/USA,2007-09-30,5974721325.0
country/URY,2007-09-30,130646.0
country/UZB,2007-09-30,12353.0
country/VUT,2007-09-30,1165958.0
country/VEN,2007-09-30,285159.0
country/VNM,2007-09-30,1026055.0
country/YEM,2007-09-30,18022190.0
country/ZMB,2007-09-30,6911585.0
country/ZWE,2007-09-30,0.0
Earth,2007-09-30,21475357548.0
country/AFG,2004-10-31,169120.0
country/ALB,2004-10-31,66973171.0
country/DZA,2004-10-31,11544144.0
country/AGO,2004-10-31,145850.0
country/ATG,2004-10-31,5871.0
country/ARG,2004-10-31,660805812.0
country/ARM,2004-10-31,5632683.0
country/AUS,2004-10-31,122683206.0
country/AUT,2004-10-31,103601302.0
country/AZE,2004-10-31,492043.0
country/BHS,2004-10-31,63954.0
country/BHR,2004-10-31,611506.0
country/BGD,2004-10-31,1372226.0
country/BRB,2004-10-31,68470.0
country/BLR,2004-10-31,52895.0
country/BEL,2004-10-31,302642650.0
country/BLZ,2004-10-31,1616791.0
country/BEN,2004-10-31,61986.0
country/BTN,2004-10-31,264750.0
country/BOL,2004-10-31,27240527.0
country/BIH,2004-10-31,1057617.0
country/BWA,2004-10-31,34176414.0
country/BRA,2004-10-31,215792946.0
country/BRN,2004-10-31,8536289.0
country/BGR,2004-10-31,18936330.0
country/BFA,2004-10-31,140503.0
country/BDI,2004-10-31,95022.0
country/CPV,2004-10-31,25721.0
country/KHM,2004-10-31,286120.0
country/CMR,2004-10-31,986297.0
country/CAN,2004-10-31,586982493.0
country/CAF,2004-10-31,1647769.0
country/TCD,2004-10-31,79427.0
country/CHL,2004-10-31,33132518.0
country/CHN,2004-10-31,786890171.0
country/COL,2004-10-31,115348902.0
country/COM,2004-10-31,4184.0
country/COD,2004-10-31,4695928.0
country/COG,2004-10-31,203904.0
country/CRI,2004-10-31,146501.0
country/CIV,2004-10-31,314496.0
country/HRV,2004-10-31,252541.0
country/CYP,2004-10-31,2388646.0
country/CZE,2004-10-31,2215255.0
country/DNK,2004-10-31,26954944.0
country/DJI,2004-10-31,47331.0
country/DMA,2004-10-31,28149.0
country/DOM,2004-10-31,2210481.0
country/ECU,2004-10-31,9789647.0
country/EGY,2004-10-31,55364466.0
country/SLV,2004-10-31,24981452.0
country/GNQ,2004-10-31,440522.0
country/EST,2004-10-31,53052.0
country/SWZ,2004-10-31,2470836.0
country/ETH,2004-10-31,1376437.0
country/FJI,2004-10-31,5301507.0
country/FIN,2004-10-31,143565152.0
country/FRA,2004-10-31,550039699.0
country/GAB,2004-10-31,7512780.0
country/GMB,2004-10-31,151076.0
country/GEO,2004-10-31,326766.0
country/DEU,2004-10-31,1332806686.0
country/GHA,2004-10-31,17888863.0
country/GRC,2004-10-31,16681784.0
country/GRD,2004-10-31,50579.0
country/GTM,2004-10-31,5250085.0
country/GIN,2004-10-31,0.0
country/GNB,2004-10-31,442938.0
country/GUY,2004-10-31,5985533.0
country/HTI,2004-10-31,1720442.0
country/HND,2004-10-31,138467.0
country/HUN,2004-10-31,35905952.0
country/ISL,2004-10-31,100120.0
country/IND,2004-10-31,3560623.0
country/IDN,2004-10-31,53541463.0
country/IRN,2004-10-31,273758204.0
country/IRQ,2004-10-31,296595320.0
country/IRL,2004-10-31,56251431.0
country/ISR,2004-10-31,8884775.0
country/ITA,2004-10-31,76701411.0
country/JAM,2004-10-31,268387.0
country/JPN,2004-10-31,1803711044.0
country/JOR,2004-10-31,3012644.0
country/KAZ,2004-10-31,785012.0
country/KEN,2004-10-31,194160.0
country/KIR,2004-10-31,9820.0
country/KOR,2004-10-31,19123098.0
country/KWT,2004-10-31,114432905.0
country/KGZ,2004-10-31,16322352.0
country/LAO,2004-10-31,9896115.0
country/LVA,2004-10-31,96271.0
country/LBN,2004-10-31,21033698.0
country/LSO,2004-10-31,406870.0
country/LBR,2004-10-31,0.0
country/LBY,2004-10-31,471535958.0
country/LTU,2004-10-31,216825.0
country/LUX,2004-10-31,9425935.0
country/MDG,2004-10-31,212407.0
country/MWI,2004-10-31,380274.0
country/MYS,2004-10-31,125928117.0
country/MDV,2004-10-31,317835.0
country/MLI,2004-10-31,456190.0
country/MLT,2004-10-31,30500066.0
country/MRT,2004-10-31,66347.0
country/MUS,2004-10-31,17443782.0
country/MEX,2004-10-31,296920640.0
country/FSM,2004-10-31,1210945.0
country/MDA,2004-10-31,54383.0
country/MNG,2004-10-31,26643.0
country/MAR,2004-10-31,77311285.0
country/MOZ,2004-10-31,53878.0
country/MMR,2004-10-31,246347.0
country/NAM,2004-10-31,17492.0
country/NPL,2004-10-31,6250968.0
country/NLD,2004-10-31,505551171.0
country/NZL,2004-10-31,21342098.0
country/NIC,2004-10-31,107487.0
country/NER,2004-10-31,82355.0
country/NGA,2004-10-31,1048237.0
country/MKD,2004-10-31,2307086.0
country/NOR,2004-10-31,201230922.0
country/OMN,2004-10-31,8670268.0
country/PAK,2004-10-31,159807636.0
country/PAN,2004-10-31,380944.0
country/PNG,2004-10-31,988489.0
country/PRY,2004-10-31,85703071.0
country/PER,2004-10-31,1226099.0
country/PHL,2004-10-31,5179951.0
country/POL,2004-10-31,42879069.0
country/PRT,2004-10-31,64891631.0
country/QAT,2004-10-31,22988706.0
country/ROU,2004-10-31,3251824.0
country/RUS,2004-10-31,339026.0
country/RWA,2004-10-31,19699476.0
country/WSM,2004-10-31,2418323.0
country/SMR,2004-10-31,538571.0
country/STP,2004-10-31,5076.0
country/SAU,2004-10-31,322373822.0
country/SEN,2004-10-31,186543.0
country/SRB,2004-10-31,13555052.0
country/SYC,2004-10-31,2837.0
country/SLE,2004-10-31,19244091.0
country/SGP,2004-10-31,186483259.0
country/SVK,2004-10-31,873845.0
country/SVN,2004-10-31,6920607.0
country/SLB,2004-10-31,4346.0
country/SOM,2004-10-31,0.0
country/ZAF,2004-10-31,222809117.0
country/ESP,2004-10-31,291755121.0
country/LKA,2004-10-31,1917409.0
country/KNA,2004-10-31,1336.0
country/LCA,2004-10-31,1500398.0
country/VCT,2004-10-31,2130.0
country/SDN,2004-10-31,280020.0
country/SUR,2004-10-31,1245001.0
country/SWE,2004-10-31,108097068.0
country/CHE,2004-10-31,11733661.0
country/SYR,2004-10-31,36747149.0
country/TJK,2004-10-31,5063293.0
country/TZA,2004-10-31,201049.0
country/THA,2004-10-31,775065.0
country/TGO,2004-10-31,65260.0
country/TON,2004-10-31,235451.0
country/TTO,2004-10-31,1474190.0
country/TUN,2004-10-31,13076585.0
country/TUR,2004-10-31,186559572.0
country/UGA,2004-10-31,5071660.0
country/UKR,2004-10-31,9450847.0
country/ARE,2004-10-31,2682140.0
country/GBR,2004-10-31,205344508.0
country/USA,2004-10-31,8701205318.0
country/URY,2004-10-31,20102060.0
country/UZB,2004-10-31,153151.0
country/VUT,2004-10-31,917266.0
country/VEN,2004-10-31,5903746.0
country/VNM,2004-10-31,586623.0
country/YEM,2004-10-31,19939332.0
country/ZMB,2004-10-31,15504103.0
country/ZWE,2004-10-31,52638.0
Earth,2004-10-31,21468361472.0
country/AFG,1990-02-28,7669093.0
country/DZA,1990-02-28,443005.0
country/AGO,1990-02-28,75096.0
country/ATG,1990-02-28,3102.0
country/ARG,1990-02-28,2389157.0
country/AUS,1990-02-28,230271763.0
country/AUT,1990-02-28,144540596.0
country/BHS,1990-02-28,328147.0
country/BHR,1990-02-28,16114601.0
country/BGD,1990-02-28,1494925.0
country/BRB,1990-02-28,9849.0
country/BEL,1990-02-28,401964039.0
country/BLZ,1990-02-28,29861.0
country/BEN,1990-02-28,57861.0
country/BTN,1990-02-28,217181.0
country/BOL,1990-02-28,130664.0
country/BWA,1990-02-28,19610302.0
country/BRA,1990-02-28,1877811.0
country/BFA,1990-02-28,5649357.0
country/BDI,1990-02-28,39720.0
country/CPV,1990-02-28,25483.0
country/KHM,1990-02-28,0.0
country/CMR,1990-02-28,11415.0
country/CAN,1990-02-28,1056745989.0
country/CAF,1990-02-28,1648823.0
country/TCD,1990-02-28,1102046.0
country/CHL,1990-02-28,952893.0
country/CHN,1990-02-28,404468026.0
country/COL,1990-02-28,114253619.0
country/COM,1990-02-28,42449.0
country/COD,1990-02-28,315786.0
country/COG,1990-02-28,1161768.0
country/CRI,1990-02-28,99317.0
country/CIV,1990-02-28,638788.0
country/CYP,1990-02-28,89053.0
country/DNK,1990-02-28,152269319.0
country/DJI,1990-02-28,259945.0
country/DMA,1990-02-28,2103.0
country/DOM,1990-02-28,0.0
country/ECU,1990-02-28,585187.0
country/EGY,1990-02-28,307814.0
country/SLV,1990-02-28,4977.0
country/GNQ,1990-02-28,666553.0
country/SWZ,1990-02-28,672615.0
country/ETH,1990-02-28,79840.0
country/FJI,1990-02-28,15596869.0
country/FIN,1990-02-28,161524946.0
country/FRA,1990-02-28,906243422.0
country/GAB,1990-02-28,2222578.0
country/GMB,1990-02-28,592274.0
country/DEU,1990-02-28,1329996488.0
country/GHA,1990-02-28,3123314.0
country/GRC,1990-02-28,136373.0
country/GRD,1990-02-28,1321.0
country/GTM,1990-02-28,12889.0
country/GIN,1990-02-28,23961.0
country/GNB,1990-02-28,17003.0
country/GUY,1990-02-28,0.0
country/HTI,1990-02-28,226119.0
country/HND,1990-02-28,0.0
country/HUN,1990-02-28,341348.0
country/ISL,1990-02-28,356464.0
country/IND,1990-02-28,81905113.0
country/IDN,1990-02-28,1616482.0
country/IRN,1990-02-28,305996830.0
country/IRQ,1990-02-28,44579.0
country/IRL,1990-02-28,148631675.0
country/ISR,1990-02-28,92598.0
country/ITA,1990-02-28,777877118.0
country/JAM,1990-02-28,0.0
country/JPN,1990-02-28,1933685980.0
country/JOR,1990-02-28,6467908.0
country/KEN,1990-02-28,2297732.0
country/KIR,1990-02-28,4956.0
country/KOR,1990-02-28,3030615.0
country/KWT,1990-02-28,102011989.0
country/LAO,1990-02-28,9384.0
country/LBN,1990-02-28,5795189.0
country/LSO,1990-02-28,674090.0
country/LBR,1990-02-28,0.0
country/LBY,1990-02-28,258694473.0
country/LUX,1990-02-28,19252673.0
country/MDG,1990-02-28,148135.0
country/MWI,1990-02-28,344706.0
country/MYS,1990-02-28,129504159.0
country/MDV,1990-02-28,13344.0
country/MLI,1990-02-28,186896.0
country/MLT,1990-02-28,54958702.0
country/MRT,1990-02-28,69912.0
country/MUS,1990-02-28,5707005.0
country/MEX,1990-02-28,292890784.0
country/MAR,1990-02-28,706808.0
country/MOZ,1990-02-28,22937.0
country/MMR,1990-02-28,481162.0
country/NPL,1990-02-28,181840.0
country/NLD,1990-02-28,550292454.0
country/NZL,1990-02-28,236395.0
country/NIC,1990-02-28,3119.0
country/NER,1990-02-28,279192.0
country/NGA,1990-02-28,529635.0
country/NOR,1990-02-28,329348062.0
country/OMN,1990-02-28,11507026.0
country/PAK,1990-02-28,614738.0
country/PAN,1990-02-28,0.0
country/PNG,1990-02-28,2562386.0
country/PRY,1990-02-28,51840206.0
country/PER,1990-02-28,0.0
country/PHL,1990-02-28,1312336.0
country/POL,1990-02-28,513296.0
country/PRT,1990-02-28,36646243.0
country/QAT,1990-02-28,29359830.0
country/ROU,1990-02-28,75997764.0
country/RWA,1990-02-28,7446330.0
country/WSM,1990-02-28,418104.0
country/STP,1990-02-28,0.0
country/SAU,1990-02-28,453208423.0
country/SEN,1990-02-28,574627.0
country/SYC,1990-02-28,6364.0
country/SLE,1990-02-28,0.0
country/SGP,1990-02-28,82328847.0
country/SLB,1990-02-28,13937.0
country/SOM,1990-02-28,0.0
country/ZAF,1990-02-28,1458201.0
country/ESP,1990-02-28,544875127.0
country/LKA,1990-02-28,2471.0
country/LCA,1990-02-28,763.0
country/VCT,1990-02-28,2429.0
country/SDN,1990-02-28,0.0
country/SUR,1990-02-28,3364.0
country/SWE,1990-02-28,267935051.0
country/SYR,1990-02-28,11163.0
country/TZA,1990-02-28,40187.0
country/THA,1990-02-28,1860688.0
country/TGO,1990-02-28,383040.0
country/TON,1990-02-28,134391.0
country/TTO,1990-02-28,7231938.0
country/TUN,1990-02-28,11219832.0
country/TUR,1990-02-28,104491.0
country/UGA,1990-02-28,10588896.0
country/ARE,1990-02-28,87098496.0
country/GBR,1990-02-28,883010315.0
country/USA,1990-02-28,7758143088.0
country/URY,1990-02-28,11751224.0
country/VUT,1990-02-28,421558.0
country/VEN,1990-02-28,10159346.0
country/VNM,1990-02-28,0.0
country/YUG,1990-02-28,556585.0
country/ZMB,1990-02-28,0.0
country/ZWE,1990-02-28,878804.0
Earth,1990-02-28,21481728156.0
country/AFG,2013-09-30,117949466.0
country/ALB,2013-09-30,67211299.0
country/DZA,2013-09-30,1074455516.0
country/AGO,2013-09-30,240279638.0
country/ATG,2013-09-30,848248.0
country/ARG,2013-09-30,2053077981.0
country/ARM,2013-09-30,4175977.0
country/AUS,2013-09-30,2898739229.0
country/AUT,2013-09-30,1607972033.0
country/AZE,2013-09-30,154269123.0
country/BHS,2013-09-30,18442978.0
country/BHR,2013-09-30,128620994.0
country/BGD,2013-09-30,550922429.0
country/BRB,2013-09-30,56492787.0
country/BLR,2013-09-30,370420442.0
country/BEL,2013-09-30,4103919933.0
country/BLZ,2013-09-30,20020649.0
country/BEN,2013-09-30,49691094.0
country/BTN,2013-09-30,6429034.0
country/BOL,2013-09-30,165415071.0
country/BIH,2013-09-30,1069267.0
country/BWA,2013-09-30,85605116.0
country/BRA,2013-09-30,2594433992.0
country/BRN,2013-09-30,216486422.0
country/BGR,2013-09-30,611114389.0
country/BFA,2013-09-30,48137343.0
country/BDI,2013-09-30,82314978.0
country/CPV,2013-09-30,1991552.0
country/KHM,2013-09-30,68365445.0
country/CMR,2013-09-30,15183792.0
country/CAN,2013-09-30,5632600989.0
country/CAF,2013-09-30,2758562.0
country/TCD,2013-09-30,53328.0
country/CHL,2013-09-30,738396165.0
country/CHN,2013-09-30,7314355935.0
country/COL,2013-09-30,726885636.0
country/COM,2013-09-30,12905426.0
country/COD,2013-09-30,352215901.0
country/COG,2013-09-30,70229828.0
country/CRI,2013-09-30,132515843.0
country/CIV,2013-09-30,272798652.0
country/HRV,2013-09-30,304191139.0
country/CYP,2013-09-30,114210866.0
country/CZE,2013-09-30,751080479.0
country/DNK,2013-09-30,1454352308.0
country/DJI,2013-09-30,8293540.0
country/DMA,2013-09-30,1555187.0
country/DOM,2013-09-30,17243783.0
country/ECU,2013-09-30,15611324.0
country/EGY,2013-09-30,820104199.0
country/SLV,2013-09-30,164304164.0
country/GNQ,2013-09-30,21156510.0
country/ERI,2013-09-30,3601199.0
country/EST,2013-09-30,62032710.0
country/SWZ,2013-09-30,44560690.0
country/ETH,2013-09-30,97218557.0
country/FJI,2013-09-30,51083436.0
country/FIN,2013-09-30,1125543334.0
country/FRA,2013-09-30,9291100360.0
country/GAB,2013-09-30,132802725.0
country/GMB,2013-09-30,23363478.0
country/GEO,2013-09-30,144285436.0
country/DEU,2013-09-30,11370713955.0
country/GHA,2013-09-30,246055638.0
country/GRC,2013-09-30,554071887.0
country/GRD,2013-09-30,9915975.0
country/GTM,2013-09-30,174086481.0
country/GIN,2013-09-30,96818822.0
country/GNB,2013-09-30,12384926.0
country/GUY,2013-09-30,3718828.0
country/HTI,2013-09-30,68820267.0
country/HND,2013-09-30,93282662.0
country/HUN,2013-09-30,7003341.0
country/ISL,2013-09-30,7875343.0
country/IND,2013-09-30,2887207427.0
country/IDN,2013-09-30,1761282453.0
country/IRN,2013-09-30,1540845532.0
country/IRQ,2013-09-30,1039176060.0
country/IRL,2013-09-30,647557792.0
country/ISR,2013-09-30,818810683.0
country/ITA,2013-09-30,6139742420.0
country/JAM,2013-09-30,193999714.0
country/JPN,2013-09-30,12959631311.0
country/JOR,2013-09-30,139301519.0
country/KAZ,2013-09-30,345627525.0
country/KEN,2013-09-30,15812503.0
country/KIR,2013-09-30,5351699.0
country/KOR,2013-09-30,2261353527.0
country/XKX,2013-09-30,53600169.0
country/KWT,2013-09-30,1446311092.0
country/KGZ,2013-09-30,120725341.0
country/LAO,2013-09-30,51073343.0
country/LVA,2013-09-30,101968121.0
country/LBN,2013-09-30,192297309.0
country/LSO,2013-09-30,47515162.0
country/LBR,2013-09-30,164864390.0
country/LBY,2013-09-30,1614043251.0
country/LTU,2013-09-30,137306262.0
country/LUX,2013-09-30,244212423.0
country/MDG,2013-09-30,82835882.0
country/MWI,2013-09-30,171586.0
country/MYS,2013-09-30,1286070404.0
country/MDV,2013-09-30,6825576.0
country/MLI,2013-09-30,73368231.0
country/MLT,2013-09-30,89461057.0
country/MHL,2013-09-30,3337638.0
country/MRT,2013-09-30,944326.0
country/MUS,2013-09-30,99962921.0
country/MEX,2013-09-30,2690576144.0
country/FSM,2013-09-30,6227867.0
country/MDA,2013-09-30,4929354.0
country/MNG,2013-09-30,43382324.0
country/MNE,2013-09-30,26237459.0
country/MAR,2013-09-30,245420311.0
country/MOZ,2013-09-30,104255092.0
country/MMR,2013-09-30,177887.0
country/NAM,2013-09-30,5043611.0
country/NPL,2013-09-30,46167451.0
country/NLD,2013-09-30,4560765383.0
country/NZL,2013-09-30,849859416.0
country/NIC,2013-09-30,97948728.0
country/NER,2013-09-30,54258755.0
country/NGA,2013-09-30,1675158393.0
country/MKD,2013-09-30,2522504.0
country/NOR,2013-09-30,1472671512.0
country/OMN,2013-09-30,175909065.0
country/PAK,2013-09-30,560885132.0
country/PLW,2013-09-30,2966679.0
country/PAN,2013-09-30,170853796.0
country/PNG,2013-09-30,9352864.0
country/PRY,2013-09-30,110630545.0
country/PER,2013-09-30,526395921.0
country/PHL,2013-09-30,838424432.0
country/POL,2013-09-30,1050591596.0
country/PRT,2013-09-30,792692804.0
country/QAT,2013-09-30,268889402.0
country/ROU,2013-09-30,23799455.0
country/RUS,2013-09-30,5688341630.0
country/RWA,2013-09-30,81511494.0
country/WSM,2013-09-30,12645944.0
country/SMR,2013-09-30,15376792.0
country/STP,2013-09-30,329087.0
country/SAU,2013-09-30,6263031543.0
country/SEN,2013-09-30,130163703.0
country/SRB,2013-09-30,171283843.0
country/SYC,2013-09-30,6212373.0
country/SLE,2013-09-30,109495084.0
country/SGP,2013-09-30,873127900.0
country/SVK,2013-09-30,312419956.0
country/SVN,2013-09-30,192536204.0
country/SLB,2013-09-30,9401183.0
country/SOM,2013-09-30,18339300.0
country/ZAF,2013-09-30,1788157473.0
country/SSD,2013-09-30,76242669.0
country/ESP,2013-09-30,2692086407.0
country/LKA,2013-09-30,15234525.0
country/KNA,2013-09-30,7007077.0
country/LCA,2013-09-30,15425389.0
country/VCT,2013-09-30,724616.0
country/SDN,2013-09-30,125295886.0
country/SUR,2013-09-30,80602110.0
country/SWE,2013-09-30,2096496695.0
country/CHE,2013-09-30,3109464582.0
country/SYR,2013-09-30,280039607.0
country/TJK,2013-09-30,69740914.0
country/TZA,2013-09-30,152781174.0
country/THA,2013-09-30,974053385.0
country/TLS,2013-09-30,7751726.0
country/TGO,2013-09-30,59277116.0
country/TON,2013-09-30,7088407.0
country/TTO,2013-09-30,275702384.0
country/TUN,2013-09-30,239698440.0
country/TKM,2013-09-30,69815360.0
country/TUV,2013-09-30,1261562.0
country/TUR,2013-09-30,966195241.0
country/UGA,2013-09-30,139781717.0
country/UKR,2013-09-30,10038685.0
country/ARE,2013-09-30,542166042.0
country/GBR,2013-09-30,9573875829.0
country/USA,2013-09-30,35829965751.0
country/URY,2013-09-30,245683767.0
country/UZB,2013-09-30,264056631.0
country/VUT,2013-09-30,1518703.0
country/VEN,2013-09-30,2239104889.0
country/VNM,2013-09-30,268049183.0
country/YEM,2013-09-30,163862016.0
country/ZMB,2013-09-30,386852861.0
country/ZWE,2013-09-30,92931980.0
Earth,2013-09-30,204090679885.0
