dcid,year,interestPaymentsPPGCurrentUSD
country/THA,2023,282323111.9
country/TLS,2015,302000.0
country/TLS,2020,4113618.3
country/TGO,1972,1113650.4
country/TGO,1980,19330960.7
country/TGO,1985,38666362.5
country/TGO,1988,68524195.8
country/TGO,1991,19140494.4
country/TGO,1974,2015858.2
country/TGO,1981,19995045.8
country/TGO,1982,23420405.7
country/TGO,1983,27103891.6
country/TGO,1989,32560345.1
country/TGO,1990,33211417.5
country/TGO,1997,13265878.5
country/TGO,2002,911737.2
country/TGO,2003,1432612.7
country/TGO,2004,1490373.9
country/TGO,2006,1879338.5
country/TGO,2008,51251561.5
country/TGO,2011,4849484.6
country/TGO,2013,12038362.2
country/TGO,2016,23578389.9
country/TGO,2018,26783466.0
country/TGO,2025,36445144.8
country/TGO,1998,9638366.3
country/TGO,1999,7973729.6
country/TGO,2000,4635253.0
country/TGO,2022,41384400.0
country/TGO,2024,39496889.4
country/TGO,2028,26450306.9
country/TGO,1971,735602.5
country/TGO,1973,1241256.1
country/TGO,1976,3532694.7
country/TGO,1978,11124239.3
country/TGO,1979,9521105.3
country/TGO,1986,43040687.5
country/TGO,1987,28859887.9
country/TGO,1992,10139017.9
country/TGO,1993,7237031.4
country/TGO,1994,5799774.1
country/TGO,1996,23213018.9
country/TGO,2005,344746.5
country/TGO,2010,8025162.7
country/TGO,2012,9631020.5
country/TGO,2014,16247429.4
country/TGO,2021,36543452.4
country/TGO,2027,29739891.9
country/TGO,1970,751905.4
country/TGO,1975,4464457.0
country/TGO,1977,9719218.0
country/TGO,1984,36732632.6
country/TGO,1995,7489921.1
country/TGO,2001,6345393.1
country/TGO,2007,1485709.2
country/TGO,2009,13137547.5
country/TGO,2015,19302996.5
country/TGO,2017,22905951.4
country/TGO,2019,25846275.9
country/TGO,2020,32204491.1
country/TGO,2023,41582648.9
country/TGO,2026,33042900.3
country/TON,1985,219379.5
country/TON,1989,449160.6
country/TON,1990,482799.8
country/TON,1998,872237.4
country/TON,2000,879844.1
country/TON,2003,840140.7
country/TON,2009,1431723.3
country/TON,2010,2352439.2
country/TON,2017,2730620.3
country/TON,2023,2605904.8
country/TON,1994,589031.2
country/TON,2007,1125961.8
country/TON,2008,1699854.8
country/TON,2011,2658848.5
country/TON,2012,2923234.6
country/TON,2013,3065103.3
country/TON,2018,4075571.8
country/TON,2022,2960159.5
country/TON,2025,1875671.6
country/TON,2026,1554785.3
country/TON,1986,270468.4
country/TON,1987,328455.4
country/TON,1988,406450.8
country/TON,1993,521014.0
country/TON,1996,686241.6
country/TON,1997,883548.9
country/TON,2001,632752.7
country/TON,2002,701810.8
country/TON,2006,826375.0
country/TON,2014,2555853.5
country/TON,2019,2735124.7
country/TON,2027,1198727.5
country/TON,2028,865085.1
country/TON,1991,491223.9
country/TON,1992,523035.8
country/TON,1995,711976.2
country/TON,1999,844593.1
country/TON,2004,899552.9
country/TON,2005,1229529.5
country/TON,2015,2862589.0
country/TON,2016,2724547.7
country/TON,2020,1303082.3
country/TON,2021,787817.1
country/TON,2024,2228499.0
country/TUN,1971,20314067.7
country/TUN,1975,35041194.3
country/TUN,1976,37212766.2
country/TUN,1977,56294845.4
country/TUN,1988,362994435.2
country/TUN,1993,411605745.4
country/TUN,1995,477897599.2
country/TUN,1999,492317999.3
country/TUN,2001,418655990.3
country/TUN,2007,621510656.2
country/TUN,2011,561064006.3
country/TUN,2013,489624700.5
country/TUN,2017,455839637.6
country/TUN,2020,583308052.3
country/TUN,2021,556653000.1
country/TUN,2026,298586390.5
country/TUN,1973,27776671.4
country/TUN,1979,160323559.7
country/TUN,1980,212075512.0
country/TUN,1981,207933661.3
country/TUN,1982,204812519.3
country/TUN,1984,237404918.1
country/TUN,1986,289152952.2
country/TUN,1989,367291070.1
country/TUN,1992,390155878.3
country/TUN,1998,487581911.0
country/TUN,2004,555995003.9
country/TUN,2008,632497068.9
country/TUN,2010,548039772.4
country/TUN,2015,444945659.1
country/TUN,2019,572799929.5
country/TUN,2022,550844253.6
country/TUN,2023,548690020.4
country/TUN,2027,224856396.8
country/TUN,1972,23370442.6
country/TUN,1987,327177251.7
country/TUN,1990,384407538.7
country/TUN,1996,499212645.5
country/TUN,1997,469315902.9
country/TUN,2000,479105044.4
country/TUN,2005,583907249.8
country/TUN,2012,503394015.8
country/TUN,2016,464165060.6
country/TUN,2024,494734413.0
country/TUN,1970,18437265.1
country/TUN,1974,30512457.2
country/TUN,1978,96781147.5
country/TUN,1983,196859252.6
country/TUN,1985,233127246.5
country/TUN,1991,371182521.3
country/TUN,1994,454415541.0
country/TUN,2002,468575866.4
country/TUN,2003,527708043.6
country/TUN,2006,601111623.8
country/TUN,2009,600352229.6
country/TUN,2014,551602929.1
country/TUN,2018,549761067.2
country/TUN,2025,372434541.4
country/TUN,2028,183638392.2
country/TUR,1972,63181038.1
country/TUR,1973,80034098.4
country/TUR,1977,168991970.5
country/TUR,1985,1308171144.5
country/TUR,1986,1468378947.1
country/TUR,1988,2401654314.6
country/TUR,1989,2604814112.3
country/TUR,1992,2861191500.8
country/TUR,1997,2965824984.9
country/TUR,2001,3842443397.8
country/TUR,2003,3962824333.9
country/TUR,2007,5454440688.1
country/TUR,2008,5337075729.2
country/TUR,2011,4761435080.1
country/TUR,2016,4498898708.2
country/TUR,2020,5727459519.8
country/TUR,2025,4373576970.0
country/TUR,1974,93104178.0
country/TUR,1976,146186135.3
country/TUR,1979,270242624.4
country/TUR,1981,960733739.5
country/TUR,1983,1194757328.5
country/TUR,1994,2874375333.7
country/TUR,1999,2981250162.6
country/TUR,2000,3467111045.9
country/TUR,2004,4124566487.2
country/TUR,2010,4692290746.1
country/TUR,2012,4770561763.0
country/TUR,2018,4890457092.3
country/TUR,2019,5543246804.9
country/TUR,1971,52811396.4
country/TUR,1980,487191100.5
country/TUR,1984,1139272275.6
country/TUR,1987,1862707896.9
country/TUR,1990,2830012838.4
country/TUR,1991,2746049848.9
country/TUR,1993,2934990928.8
country/TUR,1995,3125588143.8
country/TUR,2009,4953868398.6
country/TUR,2015,4396252249.3
country/TUR,2023,5579958980.5
country/TUR,2024,5074068259.0
country/TUR,2028,2702271310.7
country/TUR,1970,41549045.2
country/TUR,1975,106232898.2
country/TUR,1978,178191046.3
country/TUR,1982,1137799875.9
country/TUR,1996,2918152274.5
country/TUR,1998,3207688083.7
country/TUR,2002,3627071446.9
country/TUR,2005,4637064666.4
country/TUR,2006,4603550230.7
country/TUR,2013,4528066413.5
country/TUR,2014,4611314697.4
country/TUR,2017,4875087022.3
country/TUR,2021,6015205290.4
country/TUR,2022,6063620540.7
country/TUR,2026,3634219046.0
country/TUR,2027,2971244587.8
country/TKM,2004,39789736.4
country/TKM,2011,123880203.0
country/TKM,2016,318994043.7
country/TKM,2017,338713701.7
country/TKM,2018,363210171.6
country/TKM,2019,354416431.9
country/TKM,2022,139368712.4
country/TKM,1994,26141449.3
country/TKM,1995,22088322.4
country/TKM,1997,47213842.2
country/TKM,2001,98642559.9
country/TKM,2003,43281689.8
country/TKM,2005,37291286.0
country/TKM,2013,338746843.6
country/TKM,2014,358547329.1
country/TKM,1996,27767253.0
country/TKM,1999,86331695.6
country/TKM,2000,101204334.8
country/TKM,2002,83188022.3
country/TKM,2006,32270252.6
country/TKM,2008,26715731.9
country/TKM,2010,49918475.4
country/TKM,2012,229381062.1
country/TKM,2015,273605817.1
country/TKM,2020,239242753.7
country/TKM,2023,111922163.9
country/TKM,2025,60027112.6
country/TKM,2026,46833375.2
country/TKM,2028,22326792.8
country/TKM,1993,1716957.6
country/TKM,1998,70335008.0
country/TKM,2007,29683060.7
country/TKM,2009,20094091.5
country/TKM,2021,203927401.9
country/TKM,2024,77466035.3
country/TKM,2027,34295811.5
country/UGA,1971,4647062.9
country/UGA,1974,4063919.3
country/UGA,1976,1767400.4
country/UGA,1977,3080444.1
country/UGA,1978,2254939.0
country/UGA,1989,25568724.6
country/UGA,1990,18317922.3
country/UGA,1993,30158623.2
country/UGA,1994,33450982.1
country/UGA,1998,26425857.2
country/UGA,1999,27748612.7
country/UGA,2000,20514777.5
country/UGA,2004,33619218.4
country/UGA,2009,18133722.4
country/UGA,2014,43879245.4
country/UGA,2017,80215847.8
country/UGA,2018,97913281.4
country/UGA,2025,159994932.4
country/UGA,2028,120218821.1
country/UGA,1970,4528149.8
country/UGA,1973,4666815.4
country/UGA,1975,2583747.3
country/UGA,1982,10037249.3
country/UGA,1987,23249289.0
country/UGA,1988,24104224.7
country/UGA,1995,34098229.3
country/UGA,2003,25072866.3
country/UGA,2008,15199586.9
country/UGA,2011,26474255.5
country/UGA,2016,55425003.1
country/UGA,2020,140715390.0
country/UGA,2022,163713754.5
country/UGA,2023,165103022.8
country/UGA,2024,171168916.0
country/UGA,1972,4500867.3
country/UGA,1980,3745375.6
country/UGA,1981,7236478.8
country/UGA,1983,10421064.1
country/UGA,1986,23578484.4
country/UGA,1992,25890238.3
country/UGA,1996,38333113.1
country/UGA,2002,22461165.9
country/UGA,2005,32633640.4
country/UGA,2007,12452679.7
country/UGA,2012,28437818.6
country/UGA,2019,115164708.8
country/UGA,2021,252247571.4
country/UGA,1979,2352635.5
country/UGA,1984,16934463.4
country/UGA,1985,17996294.6
country/UGA,1991,32006380.2
country/UGA,1997,38029185.9
country/UGA,2001,12444297.7
country/UGA,2006,23909274.6
country/UGA,2010,21133634.5
country/UGA,2013,35530555.2
country/UGA,2015,40980947.5
country/UGA,2026,143058661.8
country/UGA,2027,129888114.8
country/UKR,1998,370832182.3
country/UKR,2014,1518157674.6
country/UKR,2020,1868951170.9
country/UKR,1996,351727094.3
country/UKR,1997,462605563.9
country/UKR,2000,501938983.9
country/UKR,2003,323877947.4
country/UKR,2004,425152261.0
country/UKR,2007,777559526.7
country/UKR,2008,734804705.4
country/UKR,2010,593651802.1
country/UKR,2011,855028284.5
country/UKR,2012,916698167.8
country/UKR,2015,1292525892.6
country/UKR,2016,1444317206.1
country/UKR,2022,2046309748.1
country/UKR,2023,1892613533.1
country/UKR,2025,1480772838.4
country/UKR,2027,1026855870.0
country/UKR,2028,847264967.3
country/UKR,1992,7210228.7
country/UKR,1993,53274487.5
country/UKR,1994,83266865.1
country/UKR,2005,563061532.1
country/UKR,2017,1515522096.4
country/UKR,2018,1479008676.8
country/UKR,2024,1730909444.6
country/UKR,2026,1362930916.2
country/UKR,1995,440239974.0
country/UKR,1999,480754973.2
country/UKR,2001,456616950.9
country/UKR,2002,446341206.2
country/UKR,2006,619473635.5
country/UKR,2009,772633338.8
country/UKR,2013,1269507533.6
country/UKR,2019,1699057500.4
country/UKR,2021,2122522898.3
country/UZB,1995,79101992.4
country/UZB,2001,186567743.4
country/UZB,2002,146375606.5
country/UZB,2005,116748571.5
country/UZB,2008,114372303.6
country/UZB,2012,75096179.9
country/UZB,2013,66614012.5
country/UZB,2014,67401939.6
country/UZB,2015,72628500.4
country/UZB,2019,257237427.5
country/UZB,2026,394737426.7
country/UZB,2028,340771537.6
country/UZB,1992,613064.4
country/UZB,1999,162758774.2
country/UZB,2000,182880546.7
country/UZB,2004,116106445.5
country/UZB,2006,144259218.0
country/UZB,2007,141880628.1
country/UZB,2010,62789568.9
country/UZB,2011,67986060.4
country/UZB,2017,118144718.8
country/UZB,2018,143698164.8
country/UZB,2021,323019437.4
country/UZB,2024,477494661.9
country/UZB,2025,431795933.0
country/UZB,1996,92273104.4
country/UZB,1997,158225026.7
country/UZB,1998,124756942.1
country/UZB,2009,82269571.2
country/UZB,2016,91216179.2
country/UZB,2020,303181429.6
country/UZB,1993,13229692.8
country/UZB,1994,35337239.2
country/UZB,2003,132276507.6
country/UZB,2022,459640715.2
country/UZB,2023,479297015.3
country/UZB,2027,367637436.8
country/VUT,1994,522092.2
country/VUT,1999,609670.4
country/VUT,2005,726660.4
country/VUT,2010,1579105.4
country/VUT,2014,1418054.6
country/VUT,2017,3540669.5
country/VUT,2025,6214999.8
country/VUT,2027,5417045.4
country/VUT,1983,228209.6
country/VUT,1986,386540.3
country/VUT,1987,509322.1
country/VUT,1989,658395.9
country/VUT,1991,403121.5
country/VUT,1992,560215.5
country/VUT,1993,518208.3
country/VUT,1997,424984.4
country/VUT,2000,640617.3
country/VUT,2001,653692.6
country/VUT,2013,1426133.5
country/VUT,2015,1303123.3
country/VUT,2020,4444287.0
country/VUT,1981,201361.5
country/VUT,1982,170966.5
country/VUT,1985,170883.6
country/VUT,1988,584426.6
country/VUT,1990,725416.6
country/VUT,1998,425511.3
country/VUT,2002,690071.5
country/VUT,2003,736260.2
country/VUT,2006,970905.0
country/VUT,2007,895253.8
country/VUT,2008,1129369.0
country/VUT,2009,1385800.4
country/VUT,2012,1235941.0
country/VUT,2016,3159346.0
country/VUT,2019,4308052.0
country/VUT,2023,6602592.2
country/VUT,2026,5836728.8
country/VUT,1984,184038.4
country/VUT,1995,535149.8
country/VUT,1996,499246.8
country/VUT,2004,859038.1
country/VUT,2011,1521476.2
country/VUT,2018,4207723.3
country/VUT,2021,4150049.1
country/VUT,2022,6484147.0
country/VUT,2024,6458890.4
country/VUT,2028,4955037.5
country/VNM,1983,468000.0
country/VNM,1986,487000.0
country/VNM,1994,57770989.3
country/VNM,2013,765731035.4
country/VNM,2018,1016541324.3
country/VNM,2019,1062006385.9
country/VNM,2020,886192795.1
country/VNM,2021,702317313.4
country/VNM,2023,726892863.7
country/VNM,2024,706084331.5
country/VNM,1981,274000.0
country/VNM,1987,448000.0
country/VNM,1989,57680468.0
country/VNM,1991,32672043.1
country/VNM,1993,51427554.5
country/VNM,2000,297583346.5
country/VNM,2001,353967431.2
country/VNM,2002,275977151.7
country/VNM,2003,269885959.9
country/VNM,2008,466040368.6
country/VNM,2011,689493032.5
country/VNM,2014,810760355.1
country/VNM,2016,879074133.4
country/VNM,2022,729090192.9
country/VNM,2025,631083401.1
country/VNM,1988,1953000.0
country/VNM,1990,46427781.6
country/VNM,1995,81907724.3
country/VNM,1996,98658596.7
country/VNM,1998,386596142.0
country/VNM,2005,318594238.3
country/VNM,2007,420098500.4
country/VNM,2009,476622236.5
country/VNM,2010,563314078.3
country/VNM,2017,939831856.5
country/VNM,2026,599815164.0
country/VNM,1982,260000.0
country/VNM,1984,487000.0
country/VNM,1985,475000.0
country/VNM,1992,36792624.4
country/VNM,1997,268706354.1
country/VNM,1999,325778761.0
country/VNM,2004,306281988.7
country/VNM,2006,329262756.8
country/VNM,2012,744922054.6
country/VNM,2015,821568840.9
country/VNM,2027,563139515.5
country/VNM,2028,522181260.6
country/YEM,1974,872955.1
country/YEM,1976,1142198.8
country/YEM,1983,19273280.1
country/YEM,1984,23295679.9
country/YEM,1990,28393798.0
country/YEM,1991,33519540.3
country/YEM,1992,20475075.3
country/YEM,1996,21086137.4
country/YEM,1997,26277720.8
country/YEM,1998,69987321.2
country/YEM,2001,48978462.1
country/YEM,2005,54873508.3
country/YEM,2010,74204022.5
country/YEM,2011,74680963.5
country/YEM,2014,78090494.0
country/YEM,2015,74270210.2
country/YEM,2016,30853464.7
country/YEM,2019,11620000.0
country/YEM,2022,56742081.1
country/YEM,2025,52203812.6
country/YEM,1971,140733.7
country/YEM,1973,759605.8
country/YEM,1979,6902106.8
country/YEM,1980,10250975.5
country/YEM,1981,13066993.4
country/YEM,1986,51588477.4
country/YEM,1988,69030019.1
country/YEM,1993,20574055.5
country/YEM,2004,61569352.7
country/YEM,2007,65327461.6
country/YEM,2008,70069710.2
country/YEM,2026,47205431.0
country/YEM,2009,72237892.0
country/YEM,2012,73528537.6
country/YEM,2013,75651663.7
country/YEM,2018,12782000.0
country/YEM,2024,56171037.7
country/YEM,1972,100000.0
country/YEM,1975,836596.1
country/YEM,1982,14884864.7
country/YEM,1987,64074128.9
country/YEM,1989,53525417.3
country/YEM,1994,23055434.7
country/YEM,1995,25390632.8
country/YEM,1999,56627159.3
country/YEM,2000,45264750.1
country/YEM,2003,50996864.2
country/YEM,2020,10879000.0
country/YEM,2023,58141071.6
country/YEM,2028,36901287.6
country/YEM,1977,1972229.4
country/YEM,1978,4777404.4
country/YEM,1985,26127449.4
country/YEM,2002,46632114.8
country/YEM,2006,66816257.7
country/YEM,2017,12602000.0
country/YEM,2021,11402000.0
country/YEM,2027,42046633.6
country/ZMB,1974,46873828.0
country/ZMB,1975,46787721.5
country/ZMB,1977,64923006.0
country/ZMB,1982,80898410.4
country/ZMB,1994,126289680.8
country/ZMB,1995,124865975.4
country/ZMB,2000,76024948.7
country/ZMB,2019,442404472.7
country/ZMB,2020,295862723.9
country/ZMB,2021,80210058.8
country/ZMB,2023,419731368.7
country/ZMB,2025,298593975.3
country/ZMB,1973,90608878.4
country/ZMB,1985,40879290.6
country/ZMB,1990,71512206.7
country/ZMB,1997,65388269.7
country/ZMB,1998,54569973.0
country/ZMB,2001,45206290.6
country/ZMB,2002,50487801.6
country/ZMB,2006,20651098.0
country/ZMB,2008,14454690.1
country/ZMB,2011,12418397.2
country/ZMB,2012,39284083.0
country/ZMB,2017,341464726.6
country/ZMB,2024,363992035.4
country/ZMB,1970,29038333.7
country/ZMB,1971,37124778.0
country/ZMB,1972,38075778.9
country/ZMB,1979,81227791.3
country/ZMB,1981,92539582.4
country/ZMB,1984,54656058.5
country/ZMB,1989,60390742.2
country/ZMB,1993,90770341.1
country/ZMB,1996,75278926.9
country/ZMB,2003,168910644.9
country/ZMB,2005,29319941.3
country/ZMB,2007,9159816.2
country/ZMB,2009,12698860.9
country/ZMB,2010,11200735.8
country/ZMB,2015,189454982.2
country/ZMB,2018,443900352.7
country/ZMB,2022,480298611.9
country/ZMB,2028,112715351.0
country/ZMB,1976,61153200.3
country/ZMB,1978,75279911.0
country/ZMB,1980,105751770.7
country/ZMB,1983,71136414.3
country/ZMB,1986,69254902.5
country/ZMB,1987,73343276.9
country/ZMB,1988,76632839.1
country/ZMB,1991,236257375.7
country/ZMB,1992,97686944.0
country/ZMB,1999,72750058.4
country/ZMB,2004,43124836.5
country/ZMB,2013,79998013.5
country/ZMB,2014,82388856.1
country/ZMB,2016,325598951.9
country/ZMB,2026,235548241.1
country/ZMB,2027,174162286.4
country/ZWE,1970,4589000.0
country/ZWE,1974,4994774.8
country/ZWE,1980,10214074.0
country/ZWE,1975,2246085.1
country/ZWE,1983,102603406.8
country/ZWE,1984,120720657.9
country/ZWE,1993,146032484.2
country/ZWE,1994,151978487.7
country/ZWE,1998,126794415.0
country/ZWE,2000,64942403.2
country/ZWE,2002,7554451.8
country/ZWE,2004,7185383.5
country/ZWE,2008,5411446.9
country/ZWE,2009,14075652.3
country/ZWE,2010,13899331.1
country/ZWE,2012,14817341.9
country/ZWE,1986,131155832.3
country/ZWE,1988,142132196.3
country/ZWE,1989,132069007.6
country/ZWE,1991,132343561.4
country/ZWE,1992,137545129.2
country/ZWE,1995,164778902.2
country/ZWE,1996,156428620.4
country/ZWE,2001,16058262.6
country/ZWE,2003,1804612.5
country/ZWE,2007,13001220.1
country/ZWE,2017,27346246.5
country/ZWE,2018,13634959.2
country/ZWE,2020,17075496.2
country/ZWE,2022,37475852.6
country/ZWE,2025,42250758.7
country/ZWE,1973,5573933.7
country/ZWE,1978,4298390.6
country/ZWE,1979,7282522.2
country/ZWE,1981,30722785.8
country/ZWE,1985,125830723.6
country/ZWE,1997,142877836.8
country/ZWE,1999,122343649.5
country/ZWE,2005,3804885.6
country/ZWE,2006,2502155.0
country/ZWE,2014,23996034.9
country/ZWE,2015,37757696.5
country/ZWE,2026,39441469.5
country/ZWE,2027,35540632.7
country/ZWE,2028,31274185.9
country/ZWE,1971,5668944.6
country/ZWE,1972,5820077.4
country/ZWE,1976,2109280.5
country/ZWE,1977,1716892.1
country/ZWE,1982,92410643.4
country/ZWE,1987,130598726.5
country/ZWE,1990,140830762.2
country/ZWE,2011,15439157.5
country/ZWE,2013,19035424.3
country/ZWE,2016,43663599.5
country/ZWE,2019,12736930.8
country/ZWE,2021,24176586.0
country/ZWE,2023,43988175.2
country/ZWE,2024,44027593.4
